volunteer_zip_code,voter_zip_code,messaged,not_messaged,all
92007,92307,0,1,1
92007,92506,0,1,1
92007,93101,0,1,1
92007,94127,0,1,1
92007,94591,0,1,1
92007,97013,0,1,1
92007,97520,0,1,1
92007,98004,0,1,1
92007,98275,0,1,1
92007,98404,0,1,1
92008,28546,0,1,1
92008,59901,0,1,1
92008,92007,0,1,1
92008,92029,0,1,1
92008,92054,0,1,1
92008,92064,0,1,1
92008,92075,0,2,2
92008,92104,0,1,1
92008,92108,0,1,1
92008,92127,0,2,2
92008,94928,0,1,1
92009,91324,0,1,1
92009,92009,0,2,2
92009,92037,0,1,1
92010,92009,1,1,2
92010,92014,0,2,2
92024,07423,0,2,2
92024,20037,0,2,2
92024,27401,0,2,2
92024,28213,0,2,2
92024,45211,0,2,2
92024,60606,0,1,1
92024,78733,0,2,2
92024,78745,0,2,2
92024,80222,0,1,1
92024,85012,0,2,2
92024,85251,0,2,2
92024,85259,0,2,2
92024,85719,0,2,2
92024,90010,0,2,2
92024,90057,0,2,2
92024,90725,0,1,1
92024,90731,0,1,1
92024,90732,0,3,3
92024,92007,0,2,2
92024,92008,0,2,2
92024,92009,0,10,10
92024,92019,0,1,1
92024,92023,0,2,2
92024,92024,0,22,22
92024,92037,0,2,2
92024,92056,0,2,2
92024,92059,0,2,2
92024,92069,0,6,6
92024,92081,0,2,2
92024,92083,0,3,3
92024,92084,0,1,1
92024,92103,0,3,3
92024,92110,0,1,1
92024,92122,0,1,1
92024,92127,0,2,2
92024,92128,0,1,1
92024,92130,0,3,3
92024,92408,0,2,2
92024,92649,0,1,1
92024,92656,0,1,1
92024,95825,0,1,1
92024,95826,0,1,1
92024,95831,0,2,2
92024,98022,0,2,2
92054,00079,0,2,2
92054,07046,0,2,2
92054,08836,0,2,2
92054,10016,0,4,4
92054,10306,0,3,3
92054,11106,0,2,2
92054,11211,0,5,5
92054,11222,0,7,7
92054,11225,0,2,2
92054,11226,0,5,5
92054,11385,0,4,4
92054,11421,0,2,2
92054,11694,0,2,2
92054,15218,0,2,2
92054,27516,0,3,3
92054,33175,0,2,2
92054,33301,0,3,3
92054,44511,0,2,2
92054,48215,0,2,2
92054,48216,0,2,2
92054,50266,0,2,2
92054,90004,0,2,2
92054,90026,0,3,3
92054,92010,0,2,2
92054,92054,0,3,3
92054,92067,0,3,3
92054,92078,0,1,1
92054,92675,0,2,2
92056,92056,0,2,2
92058,33913,0,1,1
92058,55331,0,3,3
92058,92011,0,3,3
92058,92014,0,2,2
92058,92037,0,1,1
92058,92054,0,1,1
92058,92057,0,3,3
92058,92067,0,2,2
92058,92075,0,1,1
92058,92081,0,1,1
92058,92083,0,2,2
92058,92103,0,1,1
92058,92118,0,2,2
92058,92126,0,1,1
92058,92374,0,3,3
92058,92604,0,1,1
92058,92672,0,1,1
92058,94114,0,1,1
92058,95064,0,3,3
92064,92011,1,2,3
92064,92683,0,3,3
92075,45406,0,1,1
92075,53208,0,1,1
92075,70116,0,1,1
92075,92075,0,2,2
92075,92110,0,1,1
92075,95003,0,1,1
92075,95765,0,1,1
92075,98683,0,1,1
92081,01602,0,1,1
92081,08807,0,2,2
92081,10913,0,1,1
92081,19087,0,1,1
92081,73099,0,1,1
92081,92003,0,1,1
92081,92009,0,2,2
92081,92014,0,2,2
92081,92025,0,1,1
92081,92054,0,2,2
92081,92056,0,4,4
92081,92057,0,2,2
92081,92081,0,6,6
92081,92084,0,2,2
92081,92672,0,2,2
92081,97477,0,1,1
92084,02840,0,1,1
92084,02882,0,1,1
92084,02911,0,1,1
92084,03016,0,1,1
92084,04160,0,1,1
92084,07481,0,2,2
92084,14470,0,1,1
92084,20006,0,2,2
92084,20720,0,1,1
92084,22201,0,2,2
92084,22315,0,1,1
92084,22407,0,1,1
92084,22408,0,1,1
92084,22554,0,2,2
92084,23453,0,1,1
92084,29601,0,1,1
92084,30309,0,2,2
92084,32246,0,1,1
92084,38138,0,1,1
92084,60521,0,2,2
92084,70115,0,1,1
92084,80122,0,1,1
92084,80906,0,2,2
92084,89052,0,1,1
92084,89084,0,1,1
92084,90067,0,1,1
92084,90272,0,2,2
92084,90631,0,2,2
92084,91326,0,2,2
92084,91344,0,1,1
92084,91901,0,1,1
92084,91913,0,2,2
92084,91915,0,2,2
92084,91932,0,1,1
92084,92003,0,2,2
92084,92008,0,4,4
92084,92009,0,6,6
92084,92010,0,1,1
92084,92054,0,1,1
92084,92056,0,3,3
92084,92057,0,2,2
92084,92078,0,5,5
92084,92084,0,3,3
92084,92101,0,1,1
92084,92108,0,3,3
92084,92116,0,2,2
92084,92592,0,1,1
92084,92626,0,2,2
92084,92656,0,1,1
92084,92672,0,2,2
92084,92860,0,1,1
92084,93940,0,2,2
92084,94526,0,2,2
92084,95008,0,1,1
92084,96818,0,2,2
92092,91343,0,1,1
92092,91505,0,1,1
92101,92112,0,1,1
92103,60525,0,1,1
92107,60614,0,6,6
92107,95818,0,10,10
92114,38002,0,1,1
92114,55430,0,1,1
92115,06416,0,1,1
92120,92040,0,1,1
92120,92104,0,1,1
92120,92111,0,2,2
92120,92113,0,1,1
92120,92117,0,1,1
92120,92122,0,1,1
92120,92648,0,1,1
92122,92840,0,1,1
92130,06470,0,1,1
92130,06863,0,1,1
92130,92091,0,2,2
92130,92130,0,1,1
92130,92808,0,1,1
92220,90036,0,3,3
92220,92692,0,2,2
92223,93727,0,2,2
92223,95355,0,2,2
92252,19147,0,3,3
92252,20009,0,3,3
92252,20748,0,3,3
92252,75202,0,3,3
92252,75219,0,3,3
92252,78520,0,3,3
92603,02454,0,2,2
92603,90274,0,2,2
92603,90807,0,2,2
92603,92603,0,2,2
92603,94595,0,2,2
92604,92626,0,4,4
92604,92648,0,2,2
92604,92660,0,2,2
92604,92705,0,2,2
92614,92614,0,2,2
92617,48103,0,2,2
92617,55414,0,1,1
92617,55421,0,2,2
92617,55445,0,2,2
92617,60304,0,2,2
92617,61821,0,4,4
92617,90660,0,2,2
92617,91204,0,1,1
92617,91606,0,1,1
92617,92084,0,2,2
92617,92612,0,2,2
92617,92617,0,2,2
92617,92618,0,2,2
92617,92620,0,2,2
92617,92694,0,1,1
92617,92705,0,1,1
92617,92808,0,2,2
92617,93003,0,2,2
92617,94591,0,2,2
92617,95030,0,2,2
92617,95476,0,2,2
92617,96734,0,2,2
92617,96816,0,1,1
92618,06877,0,4,4
92618,10027,0,4,4
92618,92660,0,4,4
92624,48532,0,2,2
92624,76103,0,2,2
92624,76244,0,2,2
92624,80123,0,2,2
92624,85034,0,2,2
92624,85704,0,2,2
92624,85935,0,2,2
92624,91750,0,2,2
92624,92026,0,2,2
92624,92121,0,2,2
92624,92130,0,5,5
92624,92604,0,2,2
92624,92624,2,28,30
92624,92629,0,15,15
92624,92656,0,4,4
92624,92672,0,39,39
92624,92673,0,4,4
92624,92675,0,10,10
92624,92677,0,4,4
92624,92679,0,5,5
92624,92691,0,2,2
92624,92692,0,4,4
92624,94563,0,5,5
92624,94928,0,5,5
92624,95403,0,5,5
92624,95603,0,4,4
92624,95819,0,2,2
92624,96821,0,5,5
92625,28712,0,2,2
92625,92625,0,15,15
92626,89103,0,3,3
92626,90403,0,3,3
92626,92625,0,3,3
92626,92646,0,6,6
92626,92648,0,3,3
92626,92651,0,3,3
92626,92683,0,3,3
92626,92780,0,3,3
92627,10116,0,3,3
92627,11233,0,3,3
92627,19050,0,3,3
92627,19131,0,3,3
92627,30088,0,3,3
92627,30136,0,3,3
92627,33076,0,3,3
92627,33615,0,3,3
92627,61801,0,3,3
92627,75203,0,3,3
92627,90007,0,3,3
92627,90008,0,6,6
92627,90010,0,4,4
92627,90017,0,3,3
92627,90019,0,3,3
92627,90025,0,6,6
92627,90034,0,3,3
92627,90035,0,9,9
92627,90036,0,3,3
92627,90042,0,3,3
92627,90043,0,6,6
92627,90045,0,6,6
92627,90046,0,6,6
92627,90048,0,3,3
92627,90056,0,6,6
92627,90062,0,6,6
92627,90066,0,3,3
92627,90067,0,3,3
92627,90068,0,3,3
92627,90078,0,3,3
92627,90089,0,3,3
92627,90094,0,3,3
92627,90221,0,3,3
92627,90230,0,6,6
92627,90232,0,6,6
92627,90291,0,3,3
92627,90307,0,3,3
92627,90405,0,3,3
92627,90501,0,3,3
92627,90802,0,3,3
92627,90808,0,3,3
92627,91107,0,3,3
92627,91302,0,3,3
92627,91356,0,3,3
92627,91403,0,3,3
92627,91405,0,3,3
92627,91423,0,3,3
92627,91606,0,3,3
92627,91710,0,3,3
92627,91766,0,3,3
92627,91803,0,3,3
92627,92627,0,3,3
92627,92646,0,3,3
92627,92660,0,3,3
92627,92688,0,3,3
92627,92705,0,3,3
92627,92707,0,3,3
92627,92861,0,3,3
92627,92868,0,3,3
92627,94066,0,3,3
92627,94115,0,3,3
92627,94301,0,3,3
92627,94506,0,3,3
92627,94538,0,3,3
92627,94551,0,3,3
92627,94605,0,3,3
92627,94801,0,3,3
92627,94804,0,3,3
92627,95030,0,3,3
92627,95758,0,3,3
92627,95822,0,3,3
92627,98005,0,3,3
92627,98006,0,3,3
92627,98074,0,3,3
92627,98119,0,3,3
92627,98122,0,3,3
92627,98125,0,3,3
92627,98201,0,3,3
92630,10014,0,2,2
92630,92614,0,2,2
92630,92627,0,2,2
92630,92653,0,4,4
92630,92675,0,4,4
92630,98516,0,2,2
92637,32216,0,2,2
92637,32534,0,2,2
92637,38343,0,2,2
92637,55904,0,2,2
92637,90803,0,2,2
92637,91001,0,2,2
92637,91101,0,2,2
92637,91352,0,2,2
92637,92264,0,2,2
92637,92267,0,2,2
92637,92630,0,2,2
92637,92637,0,78,78
92637,92677,0,2,2
92637,92707,0,2,2
92647,90505,0,2,2
92648,92056,0,2,2
92648,92660,0,2,2
92648,92673,0,2,2
92651,92008,0,2,2
92651,92672,0,2,2
92651,92694,0,2,2
92653,90041,0,2,2
92653,91206,0,2,2
92653,92618,0,2,2
92653,92880,0,2,2
92657,92612,0,4,4
92657,92617,0,2,2
92662,92662,0,2,2
92663,91786,0,2,2
92663,91901,0,1,1
92663,91941,0,2,2
92663,91977,0,1,1
92663,92336,0,2,2
92663,92624,0,2,2
92672,92507,0,2,2
92672,92612,0,2,2
92673,92624,0,2,2
92673,92653,0,2,2
92673,92672,0,4,4
92673,92673,0,2,2
92673,93923,0,2,2
92673,98109,0,2,2
92675,15001,0,1,1
92675,15317,0,1,1
92675,17547,0,1,1
92675,22043,0,1,1
92675,49344,0,3,3
92675,85614,0,1,1
92675,90247,0,1,1
92675,91107,0,1,1
92675,92008,0,3,3
92675,92009,0,3,3
92675,92078,0,1,1
92675,92374,0,1,1
92675,92530,0,1,1
92675,92618,0,1,1
92675,92620,0,4,4
92675,92624,0,3,3
92675,92626,0,1,1
92675,92627,0,1,1
92675,92629,0,12,12
92675,92630,0,9,9
92675,92647,0,1,1
92675,92651,0,1,1
92675,92653,0,1,1
92675,92661,0,1,1
92675,92672,0,9,9
92675,92673,0,13,13
92675,92674,0,3,3
92675,92675,0,37,37
92675,92677,0,2,2
92675,92683,0,1,1
92675,92691,0,5,5
92675,92714,0,1,1
92675,92781,0,1,1
92675,93442,0,1,1
92675,95816,0,1,1
92675,95821,0,1,1
92677,75201,0,6,6
92677,80130,0,2,2
92677,92007,0,2,2
92677,92629,0,2,2
92677,92656,0,2,2
92677,92660,0,2,2
92677,92672,0,2,2
92683,92683,0,4,4
92688,65714,0,2,2
92688,65807,0,2,2
92688,92658,0,2,2
92688,92675,0,2,2
92688,92688,0,2,2
92691,10036,0,2,2
92691,33131,0,2,2
92691,44143,0,2,2
92691,60606,0,2,2
92691,90013,0,2,2
92691,90017,0,2,2
92691,90025,0,2,2
92691,90067,0,4,4
92691,90071,0,2,2
92691,90291,0,2,2
92691,91362,0,2,2
92691,91367,0,4,4
92691,91406,0,2,2
92691,91436,0,2,2
92691,92618,0,2,2
92691,92626,0,2,2
92691,92660,0,2,2
92691,92673,0,2,2
92691,92694,0,2,2
92692,02840,0,2,2
92692,02852,0,2,2
92692,05356,0,2,2
92692,10022,0,3,3
92692,11237,0,2,2
92692,11702,0,2,2
92692,11740,0,2,2
92692,11743,0,4,4
92692,11768,0,2,2
92692,12182,0,3,3
92692,12561,0,2,2
92692,19103,0,2,2
92692,20905,0,2,2
92692,22102,0,3,3
92692,29598,0,2,2
92692,29926,0,2,2
92692,40213,0,3,3
92692,44115,0,3,3
92692,44140,0,3,3
92692,49428,0,3,3
92692,55447,0,3,3
92692,60445,0,3,3
92692,60603,0,3,3
92692,61265,0,2,2
92692,80111,0,3,3
92692,85258,0,3,3
92692,85345,0,3,3
92692,87109,0,6,6
92692,89509,0,3,3
92692,90015,0,6,6
92692,90021,0,3,3
92692,90025,0,3,3
92692,90028,0,3,3
92692,90034,0,3,3
92692,90040,0,3,3
92692,90046,0,3,3
92692,90048,0,3,3
92692,90049,0,3,3
92692,90067,0,3,3
92692,90071,0,3,3
92692,90210,0,3,3
92692,90211,0,3,3
92692,90245,0,9,9
92692,90250,0,3,3
92692,90403,0,3,3
92692,90505,0,3,3
92692,90631,0,3,3
92692,90746,0,6,6
92692,90813,0,3,3
92692,90815,0,3,3
92692,91411,0,3,3
92692,91604,0,3,3
92692,91608,0,3,3
92692,91754,0,3,3
92692,91764,0,3,3
92692,92008,0,2,2
92692,92014,0,3,3
92692,92054,0,2,2
92692,92056,0,2,2
92692,92084,0,2,2
92692,92101,0,3,3
92692,92110,0,3,3
92692,92121,0,3,3
92692,92562,0,3,3
92692,92606,0,3,3
92692,92612,0,21,21
92692,92614,0,24,24
92692,92618,0,30,30
92692,92625,0,3,3
92692,92626,0,27,27
92692,92627,0,12,12
92692,92630,0,11,11
92692,92649,0,6,6
92692,92651,0,3,3
92692,92653,0,12,12
92692,92656,0,12,12
92692,92658,0,3,3
92692,92660,0,18,18
92692,92663,0,6,6
92692,92672,0,5,5
92692,92673,0,12,12
92692,92677,0,17,17
92692,92679,0,9,9
92692,92683,0,3,3
92692,92688,0,13,13
92692,92691,0,41,41
92692,92692,0,62,62
92692,92694,0,6,6
92692,92705,0,12,12
92692,92706,0,3,3
92692,92708,0,6,6
92692,92780,0,3,3
92692,92782,0,3,3
92692,92807,0,33,33
92692,92832,0,3,3
92692,92840,0,6,6
92692,92868,0,3,3
92692,92869,0,3,3
92692,93901,0,3,3
92692,94105,0,3,3
92692,94306,0,3,3
92692,94591,0,3,3
92692,95120,0,2,2
92692,95370,0,3,3
92692,95762,0,3,3
92692,98406,0,2,2
92694,92064,0,1,1
92694,92507,0,1,1
92694,92629,0,1,1
92694,92630,0,2,2
92694,92647,0,2,2
92694,92653,0,2,2
92694,92673,0,2,2
92694,92675,0,5,5
92694,92694,0,8,8
92694,93420,0,2,2
92694,94134,0,2,2
92694,94941,0,1,1
92704,90013,0,1,1
92704,90807,0,1,1
92704,92780,0,1,1
92704,94546,0,1,1
92704,94577,0,2,2
92705,20001,0,2,2
92705,90049,0,2,2
92705,91364,0,2,2
92705,91702,0,2,2
92705,96816,0,2,2
92780,20007,0,2,2
92780,53707,0,2,2
92865,90027,0,3,3
92865,90042,0,3,3
92865,91343,0,3,3
92865,92101,0,3,3
92865,92571,0,3,3
92865,92627,0,3,3
92865,92867,0,3,3
92865,94607,0,3,3
92867,92648,0,2,2
92868,02472,0,1,1
92868,10025,0,1,1
92868,22204,0,1,1
92868,53219,0,1,1
92868,55118,0,1,1
92868,92620,0,1,1
92869,32206,0,2,2
92869,92620,0,2,2
92869,92653,0,2,2
92869,92705,0,2,2
92869,92807,0,2,2
92869,92831,0,2,2
92869,92867,0,2,2
92869,92869,0,4,4
92869,94903,0,2,2
92870,06851,0,6,6
92870,06877,0,6,6
92870,06880,0,6,6
92870,10011,0,6,6
92870,19106,0,6,6
92870,20004,0,6,6
92870,20008,0,6,6
92870,20902,0,6,6
92870,21231,0,6,6
92870,23221,0,6,6
92870,30340,0,6,6
92870,33406,0,6,6
92870,55418,0,6,6
92870,77008,0,6,6
92870,80123,0,6,6
92870,80203,0,6,6
92870,80212,0,6,6
92870,80222,0,6,6
92870,80223,0,6,6
92870,80550,0,6,6
92870,90012,0,6,6
92870,90026,0,6,6
92870,90401,0,6,6
92870,91606,0,6,6
92870,92026,0,6,6
92870,92805,0,6,6
92870,93705,0,6,6
92870,93710,0,6,6
92870,93908,0,6,6
92870,94114,0,6,6
92870,94118,0,6,6
92870,94121,0,6,6
92870,94608,0,6,6
92870,94609,0,12,12
92870,94611,0,6,6
92870,94612,0,6,6
92870,94703,0,6,6
92870,94706,0,6,6
92870,95126,0,6,6
92870,95519,0,6,6
92870,95814,0,18,18
92870,95818,0,6,6
92870,95825,0,6,6
92870,95834,0,6,6
92870,95835,0,6,6
92870,97217,0,6,6
93033,80909,0,1,1
93033,92253,0,1,1
93033,92805,0,3,3
93033,93010,0,2,2
93063,91307,0,1,1
93063,91320,0,1,1
93063,91344,0,2,2
93063,93401,0,1,1
93063,98367,0,1,1
93065,10003,0,3,3
93065,11205,0,1,1
93065,11212,0,1,1
93065,11221,0,2,2
93065,11225,0,1,1
93065,11237,0,1,1
93065,19145,0,1,1
93065,19148,0,2,2
93065,20707,0,2,2
93065,77578,0,2,2
93065,84015,0,2,2
93065,90024,0,2,2
93065,91301,0,2,2
93065,91307,0,2,2
93065,91324,0,1,1
93065,91326,0,1,1
93065,91344,0,2,2
93065,91350,0,1,1
93065,91354,0,1,1
93065,91356,0,2,2
93065,91360,0,2,2
93065,91367,0,2,2
93065,91423,0,4,4
93065,91436,0,1,1
93065,93010,0,2,2
93065,93063,0,13,13
93065,93065,0,27,27
93065,93535,0,1,1
93065,93561,0,1,1
93065,94122,0,3,3
93065,94158,0,2,2
93065,94401,0,1,1
93065,95765,0,2,2
93065,97211,0,1,1
93108,11225,0,1,1
93108,25414,0,1,1
93108,46032,0,1,1
93108,60035,0,2,2
93108,60201,0,1,1
93108,63108,0,1,1
93108,64110,0,2,2
93108,66209,0,2,2
93108,66211,0,1,1
93108,80121,0,3,3
93108,93023,0,1,1
93108,93103,0,1,1
93108,93109,0,1,1
93108,93110,0,4,4
93108,94559,0,1,1
93108,94903,0,2,2
93108,97478,0,2,2
93108,97703,0,1,1
93108,98146,0,1,1
93109,93101,0,3,3
93109,93105,0,3,3
93109,93109,0,3,3
93109,93307,0,3,3
93109,94705,0,3,3
93109,95125,0,3,3
93109,95126,0,3,3
93109,95404,0,3,3
93109,97302,0,3,3
93109,97539,0,3,3
93230,20001,0,2,2
93230,20002,0,2,2
93230,20011,0,1,1
93230,20510,0,2,2
93230,22306,0,2,2
93230,22901,0,2,2
93230,27606,0,1,1
93230,37921,0,2,2
93230,46226,0,1,1
93230,46237,0,1,1
93230,53704,0,1,1
93230,55025,0,1,1
93230,55101,0,1,1
93230,55116,0,1,1
93230,60607,0,1,1
93230,65101,0,2,2
93230,80122,0,2,2
93230,80525,0,2,2
93230,88260,0,1,1
93230,91107,0,1,1
93230,92107,0,1,1
93230,92679,0,1,1
93230,93202,0,2,2
93230,93212,0,4,4
93230,93230,0,51,51
93230,93245,0,15,15
93230,93274,0,3,3
93230,93277,0,3,3
93230,93279,0,2,2
93230,93291,0,8,8
93230,93292,0,2,2
93230,93309,0,2,2
93230,93402,0,2,2
93230,93444,0,2,2
93230,93510,0,2,2
93230,93544,0,5,5
93230,93612,0,1,1
93230,93631,0,3,3
93230,93662,0,2,2
93230,93704,0,2,2
93230,93705,0,1,1
93230,93706,0,1,1
93230,93710,0,1,1
93230,93721,0,2,2
93230,93722,0,4,4
93230,93725,0,1,1
93230,93726,0,1,1
93230,93727,0,2,2
93230,94111,0,1,1
93230,94303,0,1,1
93230,94521,0,2,2
93230,94526,0,1,1
93230,94556,0,1,1
93230,94561,0,1,1
93230,94568,0,1,1
93230,94582,0,1,1
93230,94597,0,1,1
93230,94610,0,1,1
93230,94705,0,1,1
93230,94707,0,1,1
93230,94708,0,1,1
93230,94803,0,3,3
93230,94806,0,1,1
93230,95113,0,1,1
93230,95343,0,1,1
93230,95404,0,1,1
93230,95492,0,2,2
93230,95616,0,2,2
93230,95688,0,1,1
93230,95765,0,2,2
93230,95811,0,1,1
93230,95814,0,2,2
93307,93304,0,2,2
93535,93551,0,1,1
93536,37040,0,2,2
93536,85340,0,1,1
93536,85630,0,1,1
93536,90011,0,1,1
93536,93041,0,1,1
93536,93551,0,1,1
93536,93560,0,1,1
93536,94561,0,2,2
93536,95073,0,2,2
93551,76574,0,2,2
93551,90265,0,2,2
93551,90277,0,1,1
93551,91307,0,2,2
93551,91345,0,1,1
93551,93550,0,2,2
93551,93551,0,2,2
93552,90012,0,5,5
93552,90731,0,3,3
93552,91331,0,5,5
93552,93535,0,5,5
94025,01730,0,4,4
94025,01742,0,4,4
94025,02116,0,4,4
94025,02129,0,4,4
94025,02451,0,4,4
94025,10019,0,4,4
94025,10023,0,4,4
94025,10952,0,4,4
94025,11217,0,4,4
94025,20003,0,4,4
94025,29464,0,4,4
94025,32205,0,4,4
94025,46204,0,4,4
94025,48014,0,4,4
94025,60193,0,4,4
94025,60514,0,4,4
94025,77098,0,4,4
94025,78704,0,4,4
94025,78759,0,4,4
94025,80109,0,4,4
94025,94102,0,4,4
94025,94105,0,4,4
94025,94107,0,4,4
94025,94111,0,8,8
94025,94121,0,4,4
94025,94133,0,4,4
94025,94403,0,4,4
94025,94549,0,4,4
94025,94607,0,4,4
94025,94705,0,4,4
94025,94706,0,4,4
94025,94941,0,4,4
94062,06883,0,2,2
94070,00013,0,1,1
94070,00158,0,1,1
94070,00627,0,2,2
94070,00673,0,1,1
94070,01776,0,1,1
94070,02144,0,2,2
94070,04800,0,1,1
94070,10038,0,2,2
94070,10552,0,1,1
94070,11201,0,2,2
94070,11211,0,1,1
94070,20008,0,2,2
94070,20016,0,2,2
94070,27804,0,2,2
94070,29401,0,1,1
94070,29492,0,1,1
94070,30329,0,1,1
94070,35077,0,1,1
94070,40508,0,2,2
94070,46202,0,5,5
94070,47203,0,3,3
94070,53045,0,2,2
94070,55057,0,2,2
94070,55114,0,1,1
94070,55401,0,2,2
94070,55405,0,2,2
94070,55432,0,2,2
94070,59804,0,1,1
94070,60201,0,1,1
94070,78704,0,1,1
94070,91011,0,1,1
94070,92240,0,1,1
94070,92663,0,1,1
94070,92705,0,1,1
94070,93950,0,2,2
94070,94002,0,5,5
94070,94010,0,1,1
94070,94025,0,6,6
94070,94061,0,3,3
94070,94062,0,12,12
94070,94063,0,2,2
94070,94065,0,2,2
94070,94070,0,27,27
94070,94086,0,1,1
94070,94087,0,1,1
94070,94103,0,2,2
94070,94105,0,2,2
94070,94108,0,1,1
94070,94109,0,2,2
94070,94116,0,2,2
94070,94118,0,1,1
94070,94122,0,3,3
94070,94301,0,1,1
94070,94304,0,1,1
94070,94401,0,1,1
94070,94402,0,3,3
94070,94404,0,1,1
94070,94578,0,1,1
94070,94588,0,2,2
94070,94605,0,1,1
94070,94606,0,2,2
94070,94611,0,2,2
94070,94903,0,1,1
94070,94924,0,1,1
94070,95003,0,1,1
94070,95008,0,2,2
94070,95014,0,1,1
94070,95113,0,1,1
94070,95409,0,1,1
94070,95448,0,2,2
94070,95472,0,2,2
94070,95616,0,1,1
94070,98607,0,1,1
94102,94123,0,1,1
94107,02139,0,6,6
94107,02478,0,6,6
94107,11211,0,2,2
94107,30305,0,2,2
94107,30309,0,2,2
94107,31411,0,2,2
94107,34114,0,2,2
94107,60201,0,1,1
94107,60527,0,1,1
94109,02139,0,1,1
94109,06853,0,1,1
94109,07920,0,1,1
94109,08514,0,1,1
94109,08534,0,1,1
94109,10016,0,1,1
94109,10128,0,1,1
94109,11238,0,1,1
94109,19104,0,1,1
94109,20841,0,3,3
94109,20874,0,3,3
94109,21045,0,2,2
94109,22102,0,1,1
94109,23510,0,1,1
94109,29401,0,1,1
94109,29492,0,1,1
94109,32210,0,1,1
94109,32233,0,1,1
94109,32309,0,1,1
94109,32312,0,1,1
94109,32601,0,2,2
94109,32607,0,2,2
94109,32608,0,3,3
94109,32612,0,8,8
94109,32708,0,1,1
94109,32746,0,1,1
94109,32751,0,1,1
94109,32829,0,1,1
94109,32937,0,1,1
94109,33065,0,1,1
94109,33313,0,1,1
94109,33315,0,1,1
94109,33414,0,1,1
94109,33418,0,1,1
94109,33433,0,1,1
94109,33435,0,1,1
94109,33440,0,1,1
94109,33458,0,2,2
94109,33469,0,1,1
94109,33511,0,1,1
94109,33544,0,1,1
94109,33578,0,1,1
94109,33596,0,1,1
94109,33625,0,1,1
94109,33919,0,1,1
94109,33935,0,1,1
94109,34112,0,1,1
94109,34236,0,1,1
94109,34711,0,1,1
94109,34786,0,1,1
94109,45208,0,1,1
94109,45209,0,1,1
94109,45242,0,1,1
94109,46033,0,3,3
94109,54914,0,1,1
94109,63103,0,1,1
94109,76109,0,1,1
94109,77070,0,1,1
94109,85141,0,1,1
94109,85254,0,3,3
94109,91406,0,1,1
94109,94002,0,1,1
94109,94010,0,2,2
94109,94063,0,6,6
94109,94103,0,3,3
94109,94104,0,3,3
94109,94107,0,3,3
94109,94109,4,6,10
94109,94114,0,3,3
94109,94115,3,18,21
94109,94117,0,1,1
94109,94118,6,7,13
94109,94120,0,7,7
94109,94121,1,1,2
94109,94123,2,14,16
94109,94129,0,1,1
94109,94133,0,3,3
94109,94158,0,2,2
94109,94611,0,1,1
94109,94920,0,1,1
94109,94941,1,0,1
94109,95014,0,1,1
94109,95108,0,1,1
94109,95819,0,1,1
94109,96825,0,1,1
94109,97222,0,1,1
94110,00017,0,6,6
94110,00028,0,4,4
94110,00055,0,4,4
94110,00095,0,4,4
94110,02000,0,4,4
94110,10002,0,6,6
94110,10003,0,4,4
94110,10009,0,4,4
94110,10010,0,1,1
94110,10016,0,5,5
94110,10019,0,7,7
94110,10038,0,3,3
94110,10114,0,7,7
94110,11103,0,3,3
94110,11201,0,5,5
94110,11629,0,2,2
94110,11855,0,3,3
94110,11963,0,3,3
94110,12342,0,7,7
94110,20815,0,6,6
94110,33326,0,1,1
94110,33496,0,1,1
94110,52144,0,4,4
94110,59291,0,2,2
94110,60640,0,6,6
94110,94062,0,3,3
94110,94102,0,7,7
94110,94103,1,11,12
94110,94104,1,13,14
94110,94105,0,9,9
94110,94107,0,13,13
94110,94109,1,7,8
94110,94110,0,56,56
94110,94111,0,2,2
94110,94114,0,26,26
94110,94115,0,11,11
94110,94117,0,19,19
94110,94133,0,7,7
94110,94144,0,4,4
94110,94158,0,3,3
94110,94301,0,7,7
94110,94403,0,2,2
94110,94513,0,1,1
94110,94556,0,4,4
94110,94597,0,4,4
94110,94612,0,6,6
94110,94618,0,6,6
94110,94705,0,5,5
94110,94941,0,4,4
94110,95030,0,3,3
94114,00663,0,1,1
94114,10004,0,1,1
94114,10022,0,1,1
94114,20010,0,1,1
94114,20036,0,1,1
94114,27701,0,1,1
94114,48154,0,1,1
94114,54519,0,1,1
94114,55416,0,1,1
94114,85255,0,1,1
94114,90035,0,1,1
94114,90064,0,1,1
94114,90067,0,1,1
94114,90069,0,1,1
94114,90077,0,1,1
94114,90403,0,1,1
94114,94022,0,1,1
94114,94024,0,1,1
94114,94025,0,2,2
94114,94041,0,1,1
94114,94062,0,1,1
94114,94063,0,1,1
94114,94102,0,1,1
94114,94103,0,1,1
94114,94109,0,1,1
94114,94115,0,3,3
94114,94117,0,1,1
94114,94118,0,1,1
94114,95051,0,1,1
94114,95112,0,1,1
94114,95630,0,1,1
94114,98033,0,1,1
94115,00002,0,1,1
94115,00010,0,3,3
94115,00011,0,5,5
94115,00012,0,9,9
94115,00013,0,8,8
94115,00014,0,3,3
94115,00015,0,4,4
94115,00016,0,3,3
94115,00017,0,4,4
94115,00018,0,4,4
94115,00019,0,5,5
94115,00020,0,3,3
94115,00021,0,1,1
94115,00022,0,2,2
94115,00026,0,2,2
