ZCTA5CE10,longt,lat
83318,-113.82,42.44
83320,-113.88,43.45
83321,-114.91,42.46
83322,-114.97,43.36
83323,-113.39,42.49
83324,-114.27,42.88
83325,-114.24,42.59
83327,-114.80,43.49
83328,-114.61,42.57
83330,-114.71,42.95
83332,-114.92,42.80
83333,-114.32,43.57
83334,-114.28,42.44
83335,-114.07,42.58
83336,-113.82,42.56
83337,-115.15,43.23
83338,-114.43,42.72
83340,-114.58,43.77
83341,-114.37,42.42
83342,-113.25,42.18
83344,-114.13,42.45
83346,-113.93,42.21
83347,-113.88,42.73
83348,-114.11,43.26
83349,-114.18,43.09
83350,-113.58,42.70
83352,-114.41,43.07
83353,-114.33,43.69
83354,-114.32,43.67
83355,-114.73,42.75
83401,-111.89,43.55
83402,-112.15,43.53
83404,-112.01,43.42
83406,-111.82,43.44
83414,-110.95,43.89
83420,-111.35,44.07
83421,-111.54,44.01
83422,-111.23,43.73
83423,-112.27,44.30
83424,-111.17,43.91
83425,-112.24,43.92
83427,-111.93,43.52
83428,-111.16,43.42
83429,-111.40,44.47
83431,-112.03,43.69
83433,-111.33,44.48
83434,-112.01,43.75
83435,-112.57,43.99
83436,-111.48,43.86
83440,-111.82,43.82
83442,-111.89,43.67
83443,-111.53,43.52
83444,-112.25,43.70
83445,-111.77,43.98
83446,-112.19,44.47
83448,-111.70,43.85
83449,-111.41,43.28
83450,-112.42,43.83
83451,-111.64,43.87
83452,-111.22,43.84
83454,-111.96,43.59
83455,-111.18,43.61
83460,-111.78,43.82
83462,-113.81,45.30
83463,-113.99,45.57
83464,-113.24,44.51
83465,-113.70,44.78
83466,-114.04,45.42
83467,-113.90,45.01
83468,-113.61,44.93
83469,-114.41,45.36
83501,-116.90,46.21
83520,-116.32,46.54
83522,-116.51,45.92
83523,-116.45,46.24
83524,-116.66,46.37
83525,-115.50,45.79
83526,-116.41,46.15
83530,-116.08,45.92
83533,-116.23,46.11
83535,-116.72,46.54
83536,-116.00,46.22
83537,-116.55,46.63
83539,-115.03,46.22
83540,-116.79,46.35
83541,-116.47,46.51
83542,-116.36,45.56
83543,-116.24,46.27
83544,-116.16,46.50
83545,-116.42,46.43
83546,-115.82,46.57
83547,-116.19,45.19
83548,-116.51,46.36
83549,-116.22,45.38
83552,-115.93,46.00
83553,-115.90,46.38
83554,-116.29,45.70
83555,-116.70,46.12
83601,-115.22,43.86
83602,-116.11,44.07
83604,-115.81,42.51
83605,-116.66,43.66
83607,-116.75,43.71
83610,-116.77,44.68
83611,-115.40,44.71
83612,-116.56,44.91
83615,-116.05,44.72
83616,-116.39,43.77
83617,-116.51,43.93
83619,-116.91,43.97
83622,-115.88,44.11
83623,-115.39,43.08
83624,-116.14,42.91
83626,-116.83,43.67
83627,-115.54,42.92
83628,-116.98,43.54
83629,-116.16,43.92
83631,-115.76,43.87
83632,-116.41,44.54
83633,-115.21,43.02
83634,-116.33,43.45
83636,-116.66,43.91
83637,-115.29,44.14
83638,-115.93,45.10
83639,-116.87,43.40
83641,-116.59,43.35
83642,-116.40,43.57
83643,-116.44,44.63
83644,-116.58,43.75
83645,-116.58,44.37
83646,-116.43,43.65
83647,-115.50,43.43
83648,-115.87,43.05
83650,-116.64,42.85
83651,-116.62,43.59
83654,-116.36,45.10
83655,-116.79,43.95
83656,-116.80,43.73
83657,-116.30,44.22
83660,-116.93,43.80
83661,-116.70,44.08
83666,-115.98,43.96
83669,-116.50,43.72
83670,-116.31,44.02
83671,-115.21,45.36
83672,-116.94,44.37
83676,-116.91,43.66
83677,-115.53,45.08
83686,-116.61,43.50
83687,-116.53,43.61
83702,-116.17,43.68
83703,-116.24,43.66
83704,-116.29,43.63
83705,-116.22,43.57
83706,-116.19,43.59
83709,-116.29,43.55
83712,-116.11,43.61
83713,-116.33,43.64
83714,-116.28,43.73
83716,-115.97,43.53
83801,-116.66,47.94
83802,-115.53,47.08
83803,-116.44,48.04
83804,-116.97,48.04
83805,-116.49,48.84
83806,-116.36,46.89
83808,-116.07,47.32
83809,-116.57,48.06
83810,-116.46,47.55
83811,-116.24,48.06
83812,-116.23,47.02
83813,-116.64,48.10
83814,-116.75,47.64
83815,-116.79,47.72
83821,-116.86,48.58
83822,-117.00,48.17
83823,-116.52,46.81
83824,-116.91,47.11
83825,-116.60,48.25
83826,-116.19,48.98
83827,-116.17,46.78
83830,-116.37,47.08
83832,-116.91,46.55
83833,-116.72,47.52
83834,-116.66,46.97
83835,-116.66,47.80
83836,-116.25,48.26
83837,-116.08,47.51
83839,-116.17,47.61
83840,-116.52,48.31
83841,-116.75,48.20
83842,-116.55,47.44
83843,-116.94,46.72
83844,-117.01,46.73
83845,-116.12,48.78
83846,-115.77,47.47
83847,-116.44,48.58
83848,-116.92,48.72
83849,-116.00,47.52
83850,-116.23,47.45
83851,-116.91,47.30
83852,-116.54,48.31
83854,-116.97,47.72
83855,-116.92,46.97
83856,-116.90,48.31
83857,-116.79,46.89
83858,-116.91,47.85
83860,-116.53,48.19
83861,-116.55,47.26
83864,-116.53,48.47
83866,-116.42,47.16
83867,-115.95,47.51
83868,-116.18,47.53
83869,-116.89,47.98
83870,-116.83,47.13
83871,-116.74,46.75
83872,-116.97,46.86
83873,-115.89,47.61
83874,-115.78,47.64
83876,-116.93,47.45
84001,-110.28,40.35
84002,-110.31,40.45
84003,-111.72,40.46
84004,-111.75,40.49
84005,-112.00,40.33
84006,-112.12,40.60
84007,-110.20,40.32
84010,-111.87,40.87
84013,-112.09,40.30
84014,-111.89,40.93
84015,-112.06,41.12
84017,-111.20,40.93
84018,-111.45,41.22
84020,-111.87,40.50
84021,-110.53,40.13
84022,-112.77,40.28
84023,-109.20,40.85
84024,-111.45,41.01
84025,-111.90,40.98
84026,-109.84,40.28
84027,-110.82,40.16
84028,-111.41,41.93
84029,-112.72,40.63
84031,-110.77,40.53
84032,-111.20,40.36
84033,-111.50,40.99
84034,-113.90,40.06
84035,-109.26,40.21
84036,-111.14,40.64
84037,-111.95,41.03
84038,-111.32,41.88
84039,-109.81,40.49
84040,-111.93,41.09
84041,-111.98,41.07
84042,-111.72,40.34
84043,-111.87,40.41
84044,-112.16,40.72
84045,-111.91,40.34
84046,-109.82,40.94
84047,-111.89,40.62
84049,-111.51,40.52
84050,-111.68,41.02
84051,-110.43,40.39
84052,-110.00,40.17
84053,-110.02,40.45
84054,-111.92,40.84
84055,-111.08,40.78
84056,-111.99,41.13
84057,-111.71,40.31
84058,-111.73,40.29
84060,-111.50,40.65
84061,-111.34,40.75
84062,-111.68,40.43
84063,-109.70,39.99
84064,-111.13,41.68
84065,-111.94,40.50
84066,-110.03,40.33
84067,-112.05,41.17
84069,-112.50,40.38
84070,-111.89,40.58
84071,-112.32,40.42
84072,-110.66,40.36
84073,-110.44,40.36
84074,-112.27,40.56
84075,-112.08,41.08
84076,-109.85,40.47
84078,-109.48,40.63
84080,-112.43,40.10
84081,-112.04,40.60
84082,-111.40,40.37
84083,-113.67,40.86
84084,-111.96,40.62
84085,-109.93,40.59
84086,-111.23,41.48
84087,-111.93,40.89
84088,-111.96,40.60
84092,-111.74,40.56
84093,-111.83,40.59
84094,-111.86,40.57
84095,-111.98,40.56
84096,-112.10,40.51
84097,-111.67,40.30
84098,-111.53,40.73
84101,-111.90,40.76
84102,-111.86,40.76
84103,-111.84,40.80
84104,-111.98,40.75
84105,-111.86,40.74
84106,-111.86,40.71
84107,-111.88,40.66
84108,-111.74,40.79
84109,-111.71,40.70
84111,-111.88,40.76
84112,-111.84,40.77
84113,-111.84,40.76
84115,-111.89,40.71
84116,-111.96,40.80
84117,-111.83,40.66
84118,-112.01,40.65
84119,-111.95,40.70
84120,-112.00,40.70
84121,-111.70,40.63
84123,-111.92,40.66
84124,-111.81,40.68
84128,-112.05,40.70
84144,-111.89,40.77
84180,-111.90,40.77
84301,-112.13,41.61
84302,-112.05,41.55
84304,-112.00,41.82
84305,-112.08,41.94
84306,-112.06,41.79
84307,-112.49,41.52
84308,-111.99,41.96
84309,-112.10,41.71
84310,-111.85,41.34
84311,-112.12,41.82
84312,-112.15,41.78
84313,-113.96,41.66
84314,-112.09,41.65
84315,-112.14,41.17
84316,-112.48,41.77
84317,-111.62,41.30
84318,-111.81,41.80
84319,-111.67,41.61
84320,-111.85,41.96
84321,-111.69,41.80
84324,-111.95,41.49
84325,-111.99,41.73
84326,-111.82,41.67
84327,-111.99,41.87
84328,-111.83,41.55
84329,-113.42,41.77
84330,-112.16,41.93
84331,-112.27,41.95
84332,-111.81,41.70
84333,-111.81,41.91
84334,-112.15,41.78
84335,-111.88,41.83
84336,-112.78,41.91
84337,-112.32,41.77
84338,-111.94,41.91
84339,-111.94,41.63
84340,-112.05,41.38
84341,-111.81,41.78
84401,-112.04,41.22
84403,-111.90,41.19
84404,-112.12,41.27
84405,-111.97,41.16
84414,-111.98,41.32
84501,-110.76,39.55
84511,-109.41,37.56
84512,-109.57,37.14
84513,-111.01,39.24
84515,-109.18,38.94
84516,-111.07,39.14
84518,-110.89,39.39
84520,-110.42,39.53
84521,-110.78,39.42
84522,-111.20,38.92
84523,-111.20,39.09
84525,-110.25,38.95
84526,-110.95,39.75
84528,-111.08,39.41
84529,-110.82,39.68
84530,-109.16,38.29
84531,-109.88,37.16
84532,-109.53,38.50
84533,-110.43,37.56
84534,-109.23,37.25
84535,-109.57,38.00
84536,-110.35,37.12
84537,-111.20,39.33
84539,-110.27,39.69
84540,-109.44,39.24
84542,-110.74,39.54
84601,-111.70,40.23
84604,-111.59,40.34
84606,-111.63,40.21
84620,-111.93,38.91
84621,-111.83,39.05
84622,-111.82,39.10
84623,-111.59,39.46
84624,-112.84,39.41
84626,-112.00,39.90
84627,-111.57,39.35
84628,-112.21,39.97
84629,-111.47,39.80
84630,-111.82,39.30
84631,-112.38,38.96
84632,-111.66,39.62
84633,-111.90,39.97
84634,-111.81,39.16
84635,-112.73,39.40
84636,-112.34,39.14
84637,-112.49,38.72
84638,-112.26,39.50
84639,-111.88,39.50
84640,-112.38,39.50
84642,-111.62,39.29
84643,-111.71,39.12
84645,-111.84,39.84
84646,-111.61,39.54
84647,-111.42,39.54
84648,-111.86,39.69
84649,-112.34,39.34
84651,-111.71,39.95
84652,-111.87,39.02
84653,-111.64,40.03
84654,-111.62,38.88
84655,-111.80,39.97
84656,-112.07,39.14
84657,-111.94,38.81
84660,-111.57,40.06
84662,-111.47,39.43
84663,-111.50,40.17
84664,-111.57,40.12
84665,-111.67,39.20
84667,-111.65,39.49
84701,-111.83,38.67
84710,-112.50,37.48
84711,-112.01,38.68
84712,-111.94,38.00
84713,-112.55,38.33
84714,-113.73,37.85
84715,-111.55,38.29
84716,-111.45,37.96
84718,-112.05,37.54
84719,-112.80,37.68
84720,-113.17,37.59
84721,-113.20,37.88
84722,-113.61,37.44
84723,-112.25,38.18
84724,-112.15,38.68
84725,-113.77,37.54
84726,-111.59,37.74
84728,-113.93,39.26
84729,-112.60,37.37
84730,-112.01,38.74
84731,-112.85,38.28
84732,-111.90,38.45
84733,-113.90,37.33
84734,-110.64,38.30
84735,-112.43,37.64
84736,-112.00,37.55
84737,-113.23,37.10
84738,-113.71,37.18
84739,-112.32,38.63
84740,-112.25,38.28
84741,-112.31,37.18
84742,-113.21,37.54
84743,-112.14,38.17
84744,-111.90,38.58
84745,-113.24,37.23
84746,-113.36,37.24
84747,-111.64,38.41
84749,-111.54,38.42
84750,-112.20,38.45
84751,-113.06,38.49
84752,-112.89,38.21
84753,-113.89,37.99
84754,-112.11,38.62
84755,-112.79,37.24
84756,-113.54,37.59
84757,-113.25,37.46
84758,-112.76,37.30
84759,-112.39,37.91
84760,-112.68,37.94
84761,-112.84,37.87
84762,-112.74,37.47
84763,-113.07,37.14
84764,-112.17,37.62
84765,-113.68,37.13
84766,-112.32,38.58
84767,-112.99,37.24
84770,-113.61,37.18
84772,-112.94,37.78
84773,-111.34,38.23
84774,-113.28,37.29
84775,-111.01,38.07
84776,-112.08,37.63
84779,-113.12,37.34
84780,-113.49,37.13
84781,-113.47,37.41
84782,-113.66,37.35
84783,-113.69,37.25
84784,-112.99,37.03
84790,-113.56,37.05
85003,-112.08,33.45
85004,-112.07,33.45
85006,-112.05,33.47
85007,-112.09,33.45
85008,-111.99,33.46
85009,-112.13,33.44
85012,-112.07,33.51
85013,-112.08,33.51
85014,-112.06,33.51
85015,-112.10,33.51
85016,-112.03,33.51
85017,-112.12,33.51
85018,-111.99,33.51
85019,-112.14,33.51
85020,-112.05,33.57
85021,-112.09,33.56
85022,-112.05,33.63
85023,-112.09,33.63
85024,-112.03,33.74
85027,-112.10,33.68
85028,-112.01,33.58
85029,-112.11,33.60
85031,-112.17,33.49
85032,-112.00,33.63
85033,-112.21,33.49
85034,-112.02,33.43
85035,-112.19,33.47
85037,-112.26,33.49
85040,-112.03,33.41
85041,-112.11,33.39
85042,-112.04,33.37
85043,-112.20,33.43
85044,-112.00,33.34
85045,-112.11,33.30
85048,-112.06,33.31
85050,-112.00,33.69
85051,-112.13,33.56
85053,-112.13,33.63
85054,-111.95,33.67
85083,-112.16,33.72
85085,-112.09,33.75
85086,-112.12,33.82
85087,-112.13,33.92
85118,-111.35,33.35
85119,-111.50,33.41
85120,-111.57,33.40
85121,-111.92,33.14
85122,-111.74,32.92
85123,-111.70,32.72
85128,-111.54,32.99
85131,-111.55,32.67
85132,-111.20,32.93
85135,-110.79,33.00
85137,-111.00,33.14
85138,-111.99,33.01
85139,-112.15,32.98
85140,-111.54,33.24
85141,-111.45,32.67
85142,-111.64,33.20
85143,-111.52,33.16
85145,-111.37,32.56
85147,-111.74,33.13
85172,-111.95,32.89
85173,-111.12,33.27
85192,-110.69,32.96
85193,-111.82,32.79
85194,-111.63,32.90
85201,-111.85,33.43
85202,-111.87,33.38
85203,-111.80,33.45
85204,-111.79,33.40
85205,-111.72,33.43
85206,-111.72,33.40
85207,-111.64,33.45
85208,-111.63,33.40
85209,-111.64,33.38
85210,-111.84,33.39
85212,-111.64,33.32
85213,-111.77,33.45
85215,-111.58,33.51
85224,-111.88,33.32
85225,-111.83,33.32
85226,-112.01,33.26
85233,-111.81,33.35
85234,-111.74,33.36
85248,-111.87,33.22
85249,-111.80,33.23
85250,-111.89,33.54
85251,-111.92,33.49
85253,-111.96,33.55
85254,-111.95,33.62
85255,-111.82,33.68
85256,-111.84,33.50
85257,-111.92,33.46
85258,-111.90,33.56
85259,-111.81,33.60
85260,-111.89,33.61
85262,-111.81,33.83
85263,-111.51,33.83
85264,-111.53,33.63
85266,-111.92,33.77
85268,-111.74,33.61
85281,-111.93,33.43
85282,-111.93,33.39
85283,-111.93,33.36
85284,-111.93,33.34
85286,-111.83,33.27
85295,-111.74,33.31
85296,-111.74,33.34
85297,-111.73,33.28
85298,-111.73,33.24
85301,-112.18,33.53
85302,-112.18,33.57
85303,-112.22,33.53
85304,-112.18,33.60
85305,-112.26,33.53
85306,-112.18,33.62
85307,-112.31,33.54
85308,-112.18,33.66
85309,-112.38,33.54
85310,-112.17,33.70
85320,-113.21,33.92
85321,-112.65,32.23
85322,-112.85,33.17
85323,-112.33,33.42
85324,-112.04,34.12
85325,-113.90,34.00
85326,-112.58,33.29
85328,-114.63,33.23
85331,-111.93,33.89
85332,-112.90,34.19
85333,-113.28,33.02
85334,-114.53,33.52
85335,-112.33,33.59
85336,-114.79,32.55
85337,-112.70,32.96
85338,-112.41,33.37
85339,-112.16,33.24
85340,-112.41,33.51
85341,-112.78,31.87
85342,-112.45,33.94
85343,-112.69,33.34
85344,-114.22,34.08
85345,-112.25,33.57
85346,-114.15,33.64
85347,-113.79,32.80
85348,-113.71,33.71
85349,-114.75,32.50
85350,-114.70,32.55
85351,-112.28,33.61
85352,-113.84,32.72
85353,-112.27,33.42
85354,-113.05,33.43
85355,-112.45,33.58
85356,-114.16,32.69
85357,-113.50,33.98
85360,-113.57,34.71
85361,-112.61,33.76
85362,-112.83,34.28
85363,-112.31,33.58
85364,-114.66,32.70
85365,-114.15,33.08
85367,-114.40,32.67
85371,-114.38,33.83
85373,-112.30,33.67
85374,-112.38,33.64
85375,-112.37,33.69
85377,-111.92,33.82
85379,-112.37,33.60
85381,-112.23,33.61
85382,-112.25,33.66
85383,-112.25,33.80
85387,-112.44,33.71
85388,-112.43,33.61
85390,-112.86,33.89
85392,-112.31,33.48
85395,-112.39,33.48
85396,-112.65,33.53
85501,-110.75,33.54
85530,-110.24,33.11
85531,-109.79,32.88
85533,-109.39,33.32
85534,-109.14,32.75
85535,-109.91,32.99
85536,-110.00,33.14
85539,-110.91,33.36
85540,-109.36,32.98
85541,-111.31,34.19
85542,-110.30,33.30
85543,-109.97,32.98
85544,-111.54,34.34
85545,-111.12,33.55
85546,-109.58,32.71
85550,-110.48,33.53
85551,-109.58,32.72
85552,-109.77,32.82
85553,-111.23,33.82
85554,-110.95,33.99
85601,-111.32,31.59
85602,-110.38,32.17
85603,-109.91,31.43
85605,-109.48,32.30
85606,-109.91,32.04
85607,-109.35,31.52
85608,-109.59,31.46
85609,-110.11,32.07
85610,-109.72,31.74
85611,-110.51,31.66
85613,-110.39,31.57
85614,-110.93,31.82
85615,-110.22,31.40
85616,-110.33,31.69
85617,-109.72,31.55
85618,-110.56,32.71
85619,-110.73,32.41
85620,-109.94,31.34
85621,-111.04,31.42
85622,-111.08,31.83
85623,-110.81,32.71
85624,-110.70,31.52
85625,-109.61,31.89
85626,-109.57,31.36
85627,-110.24,32.01
85629,-111.02,31.92
85630,-110.17,31.89
85631,-110.55,32.59
85632,-109.17,32.04
85633,-111.50,31.62
85634,-112.01,32.03
85635,-110.18,31.57
85637,-110.69,31.73
85638,-110.05,31.72
85640,-111.05,31.56
85641,-110.62,32.05
85643,-109.96,32.40
85645,-111.16,31.70
85646,-110.99,31.61
85648,-111.04,31.49
85650,-110.20,31.50
85653,-111.38,32.39
85654,-111.15,32.42
85658,-111.15,32.55
85701,-110.97,32.22
85704,-110.99,32.34
85705,-110.99,32.27
85706,-110.93,32.15
85707,-110.89,32.18
85708,-110.87,32.18
85710,-110.82,32.21
85711,-110.88,32.22
85712,-110.89,32.25
85713,-111.02,32.20
85714,-110.95,32.17
85715,-110.83,32.25
85716,-110.92,32.24
85718,-110.92,32.33
85719,-110.95,32.25
85723,-110.97,32.18
85724,-110.95,32.24
85726,-110.95,32.20
85730,-110.75,32.18
85735,-111.35,32.09
85736,-111.37,31.90
85737,-110.95,32.41
85739,-110.99,32.62
85741,-111.04,32.34
85742,-111.07,32.39
85743,-111.19,32.31
85745,-111.09,32.26
85746,-111.04,32.09
85747,-110.77,32.09
85748,-110.75,32.22
85749,-110.73,32.29
85750,-110.84,32.30
85755,-110.98,32.47
85756,-110.90,32.08
85757,-111.12,32.13
85901,-110.00,34.30
85911,-110.37,34.14
85912,-109.93,34.43
85920,-109.18,33.86
85922,-109.14,33.51
85923,-110.34,34.32
85924,-109.66,34.57
85925,-109.32,34.09
85926,-109.98,33.77
85927,-109.47,34.01
85928,-110.56,34.53
85929,-109.94,34.19
85930,-109.72,34.04
85931,-110.86,34.45
85932,-109.21,33.95
85933,-110.51,34.36
85934,-110.25,34.30
85935,-109.90,34.12
85936,-109.28,34.65
85937,-110.06,34.56
85938,-109.33,34.17
85939,-110.09,34.44
85940,-109.69,34.25
85941,-109.97,33.82
85942,-109.97,34.74
86001,-111.64,35.29
86003,-111.21,35.22
86004,-111.38,35.39
86011,-111.66,35.18
86015,-111.84,35.23
86016,-111.62,35.75
86017,-111.64,34.90
86018,-111.96,35.27
86020,-111.50,35.99
86021,-113.02,36.97
86022,-112.58,36.84
86023,-112.08,36.06
86024,-111.34,34.66
86025,-110.10,34.94
86028,-109.74,34.97
86029,-110.00,35.00
86030,-110.71,35.98
86031,-110.05,35.39
86032,-110.32,35.04
86033,-110.23,36.67
86034,-110.13,35.79
86035,-110.96,35.45
86036,-111.82,36.74
86038,-111.43,34.94
86039,-110.53,36.06
86040,-111.42,36.70
86042,-110.39,35.86
86043,-110.53,35.81
86044,-110.84,36.71
86045,-111.12,36.06
86046,-112.15,35.43
86047,-110.65,35.15
86052,-112.12,36.35
86053,-111.07,36.72
86054,-110.61,36.72
86301,-112.43,34.59
86303,-112.45,34.48
86305,-112.96,34.82
86313,-112.45,34.55
86314,-112.31,34.63
86315,-112.27,34.70
86320,-112.64,35.35
86321,-113.10,34.49
86322,-111.80,34.50
86323,-112.41,34.77
86324,-112.12,34.85
86325,-111.90,34.73
86326,-112.02,34.70
86327,-112.10,34.57
86329,-112.23,34.47
86331,-112.14,34.73
86332,-112.63,34.32
86333,-112.08,34.33
86334,-112.55,34.95
86335,-111.68,34.69
86336,-111.87,34.89
86337,-113.02,35.36
86338,-112.75,34.58
86343,-112.30,34.19
86351,-111.79,34.78
86401,-113.70,35.13
86403,-114.35,34.48
86404,-114.31,34.62
86406,-114.12,34.42
86409,-114.03,35.46
86411,-113.64,35.43
86413,-114.33,35.20
86426,-114.57,35.01
86429,-114.49,35.16
86431,-114.22,35.42
86432,-113.59,36.46
86433,-114.35,34.92
86434,-113.61,35.69
86435,-112.90,36.05
86436,-114.39,34.76
86437,-113.61,35.38
86438,-113.84,34.57
86440,-114.53,34.89
86441,-114.38,35.57
86442,-114.57,35.09
86443,-114.46,35.98
86444,-114.05,35.90
86445,-114.50,35.78
86502,-109.58,35.22
86503,-109.64,36.17
86504,-109.14,35.93
86505,-109.71,35.62
86506,-109.23,35.35
86507,-109.26,36.41
86508,-109.09,35.33
86510,-110.23,36.24
86511,-109.25,35.65
86512,-109.27,35.10
86514,-109.33,36.89
86515,-108.95,35.68
86520,-109.94,36.11
86535,-109.86,36.78
86538,-109.60,36.41
86540,-109.46,35.93
86544,-109.15,36.63
86545,-109.61,36.71
86547,-109.50,36.50
86556,-109.21,36.27
87001,-106.35,35.39
87002,-106.66,34.60
87004,-106.58,35.36
87005,-107.98,35.26
87006,-106.84,34.49
87007,-107.50,35.04
87008,-106.39,35.15
87010,-106.13,35.40
87011,-105.95,34.06
87012,-106.67,36.10
87013,-107.39,35.91
87014,-107.39,35.22
87015,-106.18,35.07
87016,-105.92,34.78
87017,-106.77,36.32
87018,-107.51,36.13
87020,-107.94,34.93
87021,-107.88,35.19
87022,-106.71,34.90
87023,-106.76,34.60
87024,-106.73,35.68
87025,-106.63,35.84
87026,-107.23,34.96
87027,-106.95,36.13
87028,-106.77,34.36
87029,-107.00,36.40
87031,-106.89,34.73
87032,-106.01,34.85
87034,-107.56,34.78
87035,-105.98,34.96
87036,-106.26,34.38
87037,-107.77,36.16
87038,-107.44,35.09
87040,-107.39,35.12
87041,-106.33,35.69
87042,-106.69,34.83
87043,-106.47,35.29
87044,-106.64,35.67
87045,-108.02,35.39
87046,-106.92,36.25
87047,-106.29,35.24
87048,-106.62,35.24
87049,-107.59,35.12
87051,-107.83,35.05
87052,-106.31,35.50
87053,-107.03,35.65
87056,-105.89,35.19
87059,-106.30,34.99
87061,-106.38,34.73
87062,-106.66,34.44
87063,-105.86,34.50
87064,-106.58,36.19
87068,-106.57,34.86
87070,-105.78,35.02
87072,-106.39,35.61
87083,-106.34,35.65
87102,-106.65,35.08
87104,-106.68,35.10
87105,-106.63,34.97
87106,-106.62,35.06
87107,-106.64,35.14
87108,-106.58,35.07
87109,-106.58,35.15
87110,-106.58,35.11
87111,-106.49,35.14
87112,-106.52,35.10
87113,-106.59,35.18
87114,-106.68,35.20
87116,-106.57,35.05
87117,-106.55,35.02
87120,-106.74,35.14
87121,-106.88,35.06
87122,-106.50,35.19
87123,-106.47,35.07
87124,-106.78,35.27
87144,-106.71,35.32
87301,-108.83,35.47
87305,-108.80,35.38
87310,-108.54,35.79
87311,-108.51,35.61
87312,-108.32,35.42
87313,-108.08,35.81
87315,-108.68,34.74
87316,-108.45,35.44
87317,-108.76,35.59
87319,-108.95,35.47
87320,-108.88,35.81
87321,-108.37,35.00
87322,-108.65,35.53
87323,-108.20,35.46
87325,-108.62,36.00
87326,-108.83,35.27
87327,-108.79,34.98
87328,-108.99,35.97
87347,-108.45,35.43
87357,-108.36,34.95
87364,-108.71,36.14
87375,-108.76,35.67
87401,-108.18,36.74
87402,-108.14,36.78
87410,-107.88,36.87
87412,-107.48,36.70
87413,-107.98,36.42
87415,-108.10,36.82
87416,-108.42,36.69
87417,-108.35,36.74
87418,-108.16,36.95
87419,-107.50,36.89
87420,-108.85,36.69
87421,-108.52,36.76
87455,-108.64,36.32
87461,-108.93,36.34
87499,-108.21,36.35
87501,-105.84,35.74
87505,-105.87,35.62
87506,-105.99,35.82
87507,-106.11,35.59
87508,-105.97,35.53
87510,-106.41,36.29
87511,-105.93,36.10
87512,-105.37,36.91
87513,-105.69,36.58
87514,-105.53,36.54
87515,-106.38,36.50
87516,-106.47,36.16
87517,-105.79,36.39
87518,-106.56,36.51
87519,-105.63,36.77
87520,-106.63,36.88
87521,-105.70,36.08
87522,-105.84,35.94
87523,-105.84,36.01
87524,-105.67,36.93
87525,-105.46,36.59
87527,-105.86,36.16
87528,-106.98,36.67
87529,-105.62,36.47
87530,-106.19,36.35
87531,-105.85,36.25
87532,-106.09,35.99
87533,-106.07,36.02
87535,-105.75,35.53
87537,-106.19,36.05
87538,-105.57,35.49
87539,-106.04,36.38
87540,-105.90,35.45
87543,-105.66,36.11
87544,-106.29,35.84
87548,-106.16,36.18
87549,-106.01,36.24
87551,-106.67,36.70
87552,-105.60,35.65
87553,-105.71,36.21
87554,-106.03,36.49
87556,-105.54,36.76
87557,-105.68,36.29
87558,-105.39,36.69
87560,-105.50,35.22
87562,-105.68,35.42
87564,-105.63,36.61
87565,-105.49,35.46
87566,-106.07,36.07
87567,-106.02,35.99
87569,-105.30,35.35
87571,-105.54,36.40
87573,-105.67,35.77
87574,-105.89,35.82
87575,-106.38,36.75
87577,-105.98,36.67
87578,-105.77,36.04
87579,-105.56,36.12
87580,-105.57,36.57
87581,-106.14,36.53
87582,-106.01,36.16
87583,-105.34,35.23
87701,-104.93,35.54
87710,-105.24,36.38
87711,-105.10,35.22
