statetownid,x,y,pc11_state_id,pc11_town_id,polemp_all,emp_all,polemp_051,polemp_052,polemp_061,polemp_062,polemp_071,polemp_072,polemp_081,polemp_089,polemp_091,polemp_099,polemp_101,polemp_104,polemp_105,polemp_106,polemp_110,polemp_120,polemp_131,polemp_139,polemp_141,polemp_151,polemp_170,polemp_191,polemp_192,polemp_201,polemp_202,polemp_203,polemp_210,polemp_221,polemp_222,polemp_231,polemp_239,polemp_241,polemp_242,polemp_243,polemp_251,polemp_252,polemp_259,polemp_261,polemp_262,polemp_263,polemp_264,polemp_266,polemp_271,polemp_272,polemp_273,polemp_274,polemp_275,polemp_279,polemp_281,polemp_282,polemp_291,polemp_292,polemp_293,polemp_302,polemp_303,polemp_304,polemp_309,polemp_325,polemp_351,polemp_352
32627438,75.82750346,11.16403533,32,627438,757,2651,0,0,0,0,0,0,0,3,0,0,0,2,0,12,0,0,0,36,101,4,115,0,0,0,10,0,0,0,19,0,414,0,0,0,7,0,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
32627439,75.84616948,11.17090246,32,627439,733,7084,0,0,0,0,0,0,0,0,0,0,10,10,0,31,10,0,0,92,267,7,53,0,0,4,32,0,1,5,23,8,68,6,0,0,51,0,43,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32627465,76.02669608,11.25257537,32,627465,466,2958,0,0,0,0,0,0,51,8,0,0,16,7,0,16,8,6,0,10,199,0,5,0,0,0,2,0,0,0,2,0,51,9,0,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,32,1
32627466,75.89071555,11.20870973,32,627466,826,4407,0,0,0,0,0,0,95,14,0,1,1,4,0,22,3,1,8,11,464,3,35,0,0,0,0,0,0,1,0,1,76,12,3,0,59,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32627467,75.91300307,11.18105194,32,627467,436,4071,0,0,0,0,0,0,27,0,0,0,2,4,0,33,13,0,0,0,222,2,13,0,0,0,61,0,0,5,0,0,30,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627468,75.95947333,11.15399014,32,627468,515,7538,0,0,0,0,0,0,0,0,0,0,29,5,0,23,7,0,0,13,314,0,0,0,0,3,5,0,4,1,3,0,14,6,0,0,40,0,17,0,0,0,0,0,0,0,0,0,6,2,11,0,0,0,0,0,0,0,0,0,0,12
32627488,76.24419896,11.28139614,32,627488,1122,9732,0,0,0,0,0,0,0,0,0,0,48,0,0,47,30,0,0,64,348,16,0,0,0,0,14,0,4,20,0,0,193,27,2,3,95,0,29,0,0,0,0,0,0,6,1,0,18,0,3,8,0,0,1,0,0,0,0,0,129,16
32627509,76.11928106,11.05214589,32,627509,511,4023,0,0,0,0,0,0,18,0,0,0,18,1,1,18,4,0,0,18,211,8,4,0,0,0,0,0,0,1,4,0,42,0,0,0,107,0,50,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627510,76.07723431,11.01910782,32,627510,437,4144,0,0,0,0,0,0,3,4,0,0,18,16,0,76,11,0,0,10,196,1,2,0,0,0,10,0,0,13,0,0,13,1,0,0,58,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627527,76.02503911,10.98653421,32,627527,1327,10731,0,0,0,0,0,0,0,13,0,0,79,8,0,68,19,16,1,5,417,5,5,0,1,0,7,0,440,2,0,2,21,79,0,0,90,2,25,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2
32627528,75.96565419,10.98168746,32,627528,169,3312,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,2,69,1,4,0,0,0,5,0,0,0,0,0,10,24,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627529,75.94959455,10.96139362,32,627529,195,2167,0,0,0,0,0,0,0,0,0,0,8,0,0,15,7,1,0,1,67,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
32627530,75.90469845,10.95052843,32,627530,552,5400,0,0,0,0,0,0,0,0,0,0,7,8,16,27,3,2,6,6,339,2,23,0,0,1,7,0,0,0,7,2,14,25,5,4,14,0,9,0,0,0,0,0,0,3,13,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3
32627531,75.95039087,10.93129179,32,627531,837,3913,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,756,0,17,0,0,0,0,0,0,0,0,0,18,2,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627532,76.06109029,10.896721,32,627532,1041,8028,0,0,0,0,0,0,7,2,0,0,7,0,2,38,3,0,3,13,616,12,6,0,1,0,6,0,45,2,27,14,31,96,10,7,46,0,17,0,0,0,0,0,1,1,1,0,2,0,11,0,0,3,0,0,0,0,0,0,7,4
32627533,75.94405357,10.88957293,32,627533,504,3969,0,0,0,0,0,0,0,0,0,0,8,6,0,22,0,2,0,15,287,0,3,0,0,0,0,0,7,5,37,0,13,0,0,0,87,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32627534,75.94735306,10.84987789,32,627534,485,4498,0,0,0,0,0,0,1,0,0,0,1,18,3,38,7,0,0,1,262,0,0,0,1,0,11,0,0,3,4,2,9,8,6,0,56,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,30,7
32627535,75.97544902,10.87193177,32,627535,390,4104,0,0,0,0,0,0,0,0,0,0,2,0,0,17,2,0,1,2,239,0,0,0,0,1,0,0,7,0,11,0,25,20,7,0,27,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0
32627536,76.01946122,10.87245888,32,627536,282,1716,0,0,0,0,0,0,3,2,0,0,0,2,2,42,0,0,0,1,85,0,0,0,0,0,0,0,0,0,0,0,76,47,0,0,9,0,8,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
32627537,76.05035162,10.85376149,32,627537,376,3474,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,10,189,0,0,0,0,0,15,0,0,3,13,0,18,30,2,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,32,0
32627538,76.09671498,10.87176601,32,627538,535,3355,0,0,0,0,0,0,6,21,0,0,0,1,0,19,2,0,0,0,351,1,0,0,0,0,0,0,34,2,0,3,39,0,0,0,43,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627541,75.87985209,11.15550263,32,627541,932,3734,0,0,0,0,0,0,0,3,0,0,13,155,0,131,155,0,8,6,73,1,16,0,0,18,9,0,0,2,170,3,37,9,8,0,60,0,17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,1,0,0,0,0,0,5,0
32627542,75.92901955,11.13680931,32,627542,767,7234,0,0,0,0,0,0,79,96,0,0,0,11,0,48,2,0,6,6,316,8,4,0,0,0,13,0,0,0,0,6,39,0,1,0,86,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,32,0
32627543,75.8852592,11.1190767,32,627543,311,3602,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,7,5,147,3,0,0,26,0,0,0,0,0,2,0,8,0,0,0,83,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627544,75.85652102,11.09197854,32,627544,510,4266,0,0,0,0,0,0,0,0,0,0,0,11,2,28,3,0,13,23,359,0,0,0,0,7,4,0,1,0,0,0,8,0,0,0,38,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627545,75.89362166,11.07824785,32,627545,936,7785,0,0,0,0,0,0,13,0,0,0,5,0,0,35,20,0,0,13,450,12,0,0,1,0,5,0,3,0,22,0,157,15,0,0,128,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,10,2,0,0,0,0,0,31,6
32627546,75.93231357,11.10013743,32,627546,374,4678,0,0,0,0,0,0,74,0,0,0,0,1,5,29,5,0,1,7,158,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,74,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
32627547,75.98112793,11.08724641,32,627547,1061,7121,0,0,0,0,0,6,89,88,0,10,0,0,0,29,3,0,0,6,662,10,6,0,0,0,3,0,2,5,5,0,24,41,0,0,22,0,46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
32627548,76.01533273,11.06729402,32,627548,409,3431,0,0,0,0,0,0,6,14,0,0,5,25,0,14,0,0,2,0,212,0,23,0,0,3,0,0,0,1,10,7,8,0,0,0,32,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32627549,76.02252597,11.02628653,32,627549,368,4079,0,0,0,0,0,0,8,0,0,0,2,0,0,21,6,0,0,40,171,7,3,0,0,0,1,0,17,0,3,1,17,0,0,0,65,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32627550,75.99036614,11.02613415,32,627550,254,3909,0,0,0,0,0,0,5,0,0,0,0,4,1,32,2,0,0,4,117,0,4,0,0,0,1,0,10,0,0,0,19,0,0,0,36,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627551,75.95867452,11.05094227,32,627551,1108,10202,0,0,0,0,0,0,16,3,0,11,0,1,0,66,3,0,0,41,668,0,25,0,0,0,13,0,0,2,1,2,34,9,0,0,126,0,44,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,34,0
32627552,75.93088161,11.06770606,32,627552,607,5737,0,0,0,0,0,0,6,5,0,0,42,1,3,17,8,0,0,20,321,0,10,0,0,0,14,0,0,6,6,1,9,6,0,0,82,0,11,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,34,0
32627553,75.91581889,11.03484986,32,627553,857,9191,0,0,0,0,0,0,0,0,0,0,0,12,8,34,22,0,4,11,453,6,37,0,0,0,6,0,6,1,10,6,31,26,0,0,81,1,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,56,0
32627554,75.86910036,11.05270334,32,627554,526,5389,0,0,0,0,0,0,4,0,0,0,0,2,0,35,19,0,5,20,250,0,22,0,1,2,0,0,5,1,1,1,88,10,1,0,52,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32627555,75.91098495,11.00995496,32,627555,549,6596,0,0,0,0,0,0,7,0,0,0,3,0,0,20,4,0,0,7,373,0,0,0,0,0,2,6,7,0,0,0,35,13,0,0,66,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627556,75.96635516,11.00117184,32,627556,1063,10029,0,0,0,0,0,0,0,0,0,0,4,1,7,31,25,0,301,17,343,8,0,3,0,7,31,0,10,1,22,0,48,2,0,0,111,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
32627562,75.99025176,10.81282513,32,627562,829,4997,0,0,0,0,0,0,0,0,0,0,0,4,0,34,4,0,0,7,451,0,2,0,0,0,0,0,0,58,10,0,32,2,0,0,49,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,47,0
32627563,75.99224391,10.77158349,32,627563,876,8407,0,0,0,0,0,0,0,11,0,0,19,22,0,30,8,16,0,20,578,0,8,0,0,0,0,0,1,0,6,0,51,18,1,0,60,0,23,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627564,76.04082483,10.73862847,32,627564,864,6238,0,0,0,0,0,0,0,0,0,0,0,5,9,45,3,0,0,17,571,0,0,0,0,0,0,0,37,0,5,0,50,20,0,0,55,0,41,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627565,75.96695684,10.75270796,32,627565,637,4534,0,0,0,0,0,0,0,0,0,0,28,19,3,47,10,1,0,1,316,1,1,0,0,2,10,33,13,0,0,0,12,4,0,5,46,0,51,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
32627596,76.23412886,10.78905955,32,627596,522,2233,0,0,0,0,0,0,18,0,0,0,0,8,0,24,8,0,1,0,113,5,0,0,0,0,0,0,12,6,7,0,72,6,0,0,2,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32627597,76.21890467,10.81604135,32,627597,271,3646,0,0,0,0,0,0,0,0,0,3,0,24,0,17,0,0,0,0,145,0,0,0,1,0,0,0,0,0,0,0,26,13,0,0,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
32627598,76.18982992,10.81198552,32,627598,762,7691,0,0,0,0,0,0,0,0,0,0,2,6,12,38,3,2,15,26,346,24,13,0,0,29,6,0,15,3,0,14,26,0,1,0,45,0,41,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,10,26,36
32627599,76.16088625,10.82343615,32,627599,639,4272,0,0,0,0,0,0,6,0,0,0,1,2,20,25,18,0,31,0,393,12,0,0,2,0,0,0,0,0,5,0,71,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
32627600,76.14845435,10.7891241,32,627600,691,4273,0,0,0,0,0,0,4,0,0,0,1,0,4,37,10,0,20,27,214,7,0,0,0,0,11,0,156,3,0,0,61,23,0,0,63,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0
32627601,76.33595409,10.76173066,32,627601,293,2090,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,1,0,0,102,1,0,0,0,9,20,0,3,4,5,0,38,14,1,0,17,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
32627602,76.1636264,10.73628882,32,627602,321,2441,0,0,0,0,0,0,25,0,0,0,0,2,9,16,2,12,0,21,135,0,4,0,0,0,0,0,0,3,0,0,37,41,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627627,76.457219,11.02604618,32,627627,898,9035,2,0,0,0,0,0,5,0,0,0,1,2,3,50,29,99,3,29,416,21,4,0,0,0,19,0,0,18,9,0,25,10,0,0,58,0,39,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,45,3
32627648,76.62867237,10.81235613,32,627648,933,6103,0,0,0,0,0,0,0,0,0,0,0,3,0,42,36,2,13,7,261,25,0,10,0,5,6,0,13,33,28,8,127,5,0,9,97,1,101,5,0,0,4,0,48,0,3,0,0,0,0,3,0,0,0,0,0,0,0,7,31,0
32627649,76.6410912,10.84091911,32,627649,620,5104,0,0,0,0,0,0,24,0,0,0,0,2,0,10,6,0,14,0,296,0,0,0,1,0,1,0,6,28,12,0,98,60,0,0,8,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
32627650,76.7664017,10.79989348,32,627650,6848,10094,0,0,0,0,0,0,16,0,0,0,0,164,0,72,798,0,0,652,163,4,30,4,20,148,159,25,391,186,144,30,90,1742,0,30,128,0,175,0,3,0,655,0,15,114,136,0,140,0,25,372,0,0,17,0,0,0,0,0,45,155
32627651,76.7223681,10.78982646,32,627651,1570,4026,0,0,0,0,0,0,0,0,0,0,0,3,0,14,156,0,278,3,202,52,0,0,0,5,38,0,1,22,7,4,33,75,6,0,23,0,109,0,0,0,0,0,0,0,16,0,55,4,53,367,0,0,1,0,0,0,0,43,0,0
32627652,76.68859289,10.77339969,32,627652,992,4248,0,0,0,0,0,0,0,0,0,0,2,0,31,37,6,0,0,7,247,14,18,0,0,0,44,0,22,45,47,0,98,51,24,0,28,0,204,0,3,14,19,0,8,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,0,12
32627653,76.60778481,10.78147656,32,627653,662,5307,0,0,0,0,0,0,0,5,0,0,0,14,0,14,9,10,1,22,231,96,5,1,0,0,11,0,0,0,19,1,89,6,19,0,69,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
32627682,76.65901482,10.67877792,32,627682,869,4757,0,0,0,0,0,0,0,0,0,0,7,3,0,59,16,1,2,55,615,3,0,0,0,0,5,0,0,0,0,0,36,0,0,0,9,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
32627683,76.68286771,10.66863834,32,627683,539,2938,0,0,0,0,0,0,3,0,0,0,0,1,0,15,16,21,0,40,340,0,1,0,0,0,3,0,0,4,9,0,27,1,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
32627713,76.54958308,10.6371074,32,627713,719,6092,0,0,0,0,0,0,16,0,6,0,12,1,0,48,14,36,0,14,321,15,28,0,0,0,23,0,1,1,0,0,60,2,0,0,31,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10
32627756,76.4131901,10.73161784,32,627756,1228,2994,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,5,1062,3,57,5,3,0,0,0,11,0,0,0,0,0,4,5,0,0,6,0,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
32627757,76.27769261,10.74483886,32,627757,422,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,266,0,0,0,0,0,19,0,0,3,0,3,25,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,1
32627758,76.26617916,10.73196262,32,627758,250,1262,0,0,0,0,0,0,7,0,0,0,0,0,0,17,3,0,0,1,154,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627759,76.23565911,10.74908971,32,627759,438,2605,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,42,20,165,2,0,0,0,0,6,0,2,0,0,0,110,10,3,1,20,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0
32627760,76.07682258,10.71844543,32,627760,382,1995,0,0,0,0,0,0,22,0,0,0,0,4,0,20,6,0,25,4,201,0,10,0,0,2,2,0,9,2,5,0,34,0,0,0,4,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627761,76.03298636,10.68626547,32,627761,205,1747,0,0,0,0,0,0,0,5,0,0,0,0,0,10,4,4,3,4,148,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627762,76.05523416,10.69378941,32,627762,219,1691,0,0,0,0,0,0,0,0,0,0,0,9,0,8,1,0,1,6,146,0,3,1,0,0,1,0,0,0,0,0,12,2,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627763,76.07794242,10.70102394,32,627763,310,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,6,172,0,0,0,0,0,0,0,0,0,43,0,15,2,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
32627764,76.17718749,10.69223445,32,627764,104,814,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32627765,76.19523914,10.67987503,32,627765,135,832,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,51,0,0,0,0,10,0,0,0,0,0,0,48,0,0,0,9,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627766,76.21547863,10.6857025,32,627766,93,703,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,33,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
32627767,76.24909383,10.67521726,32,627767,181,1946,0,0,0,0,0,0,0,0,0,0,8,0,0,18,2,1,0,9,92,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627768,76.34812691,10.68823664,32,627768,315,2454,0,0,0,0,0,0,0,0,0,0,21,5,0,13,5,1,4,3,185,4,0,0,0,0,2,0,0,7,19,0,2,0,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
32627769,76.26191662,10.66070417,32,627769,248,1205,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,7,0,5,116,0,0,0,0,0,0,0,0,0,25,0,21,23,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
32627770,76.2356091,10.65621905,32,627770,506,3552,0,0,0,0,0,0,0,0,0,0,2,0,2,26,8,5,0,6,225,0,3,0,0,0,7,0,0,0,0,0,62,5,0,0,75,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,55,0
32627771,76.15830882,10.68042509,32,627771,168,1553,0,0,0,0,0,0,0,0,0,0,0,1,0,13,9,1,30,0,71,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
32627772,76.12290794,10.65741927,32,627772,64,587,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,34,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627773,76.11024777,10.68028178,32,627773,109,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,65,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
32627774,76.0911682,10.68290852,32,627774,82,763,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,20,1,4,0,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
32627775,76.07077162,10.67566311,32,627775,134,939,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1,27,0,9,0,12,0,0,0,0,0,14,0,27,0,10,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32627776,76.1001044,10.62213502,32,627776,321,2137,0,0,0,0,0,0,5,0,0,0,0,3,5,13,3,23,10,1,84,0,4,0,1,3,0,0,1,0,0,16,65,0,0,0,52,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627777,76.13073864,10.63536424,32,627777,91,665,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627778,76.16109244,10.64015615,32,627778,555,3187,0,0,0,0,0,0,14,0,0,0,4,4,0,11,6,13,0,7,196,12,9,6,4,0,3,0,0,30,59,0,29,82,0,0,51,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
32627779,76.19203816,10.64022952,32,627779,412,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,22,5,127,4,0,0,0,0,3,0,0,21,54,7,73,2,0,0,27,0,36,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627780,76.20357252,10.62685979,32,627780,380,2075,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,2,7,6,104,0,0,0,0,0,0,0,0,0,62,0,99,0,8,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627781,76.21978337,10.62652118,32,627781,877,2550,0,0,0,0,0,0,3,0,0,0,0,0,0,7,2,13,1,7,143,0,5,0,0,0,13,0,0,8,6,3,159,422,0,0,42,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627782,76.12490065,10.61853154,32,627782,197,2010,0,0,0,0,0,0,0,0,0,0,0,5,0,12,2,10,0,5,115,0,0,0,0,0,5,0,0,0,1,0,5,4,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
32627783,76.10196435,10.60230274,32,627783,376,1732,0,0,0,0,0,0,0,13,0,4,0,0,0,17,0,8,1,30,92,0,0,6,0,0,3,0,1,0,0,0,129,0,0,0,8,0,40,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32627784,76.07705733,10.60296242,32,627784,469,1860,0,0,0,0,0,0,0,0,0,0,0,7,0,13,3,39,25,0,143,0,3,13,0,0,111,0,10,0,2,8,7,0,0,0,20,0,33,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
32627792,75.9751937,10.67630064,32,627792,166,2167,0,0,0,0,0,0,0,0,0,0,0,2,0,27,2,7,0,1,102,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627793,76.00712825,10.68009317,32,627793,219,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,2,0,3,129,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0
32627794,76.01414514,10.65905283,32,627794,232,2002,0,0,0,0,0,0,0,0,0,0,0,7,0,19,4,2,0,0,78,1,0,0,0,0,73,0,0,0,0,0,4,0,0,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627795,75.98755513,10.64836583,32,627795,217,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,10,0,0,121,4,0,0,0,0,0,0,4,0,0,0,40,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627796,75.99991733,10.62117576,32,627796,293,2396,0,0,0,0,0,0,0,0,0,0,1,5,0,13,3,63,0,0,149,1,0,0,0,0,0,0,0,5,0,0,11,0,0,0,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32627797,76.02077532,10.64126572,32,627797,137,1198,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3,0,0,3,60,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
