"statetownid","x","y","pc11_state_id","pc11_town_id","polemp_all","emp_all","polemp_051","polemp_052","polemp_061","polemp_062","polemp_071","polemp_072","polemp_081","polemp_089","polemp_091","polemp_099","polemp_101","polemp_104","polemp_105","polemp_106","polemp_110","polemp_120","polemp_131","polemp_139","polemp_141","polemp_151","polemp_170","polemp_191","polemp_192","polemp_201","polemp_202","polemp_203","polemp_210","polemp_221","polemp_222","polemp_231","polemp_239","polemp_241","polemp_242","polemp_243","polemp_251","polemp_252","polemp_259","polemp_261","polemp_262","polemp_263","polemp_264","polemp_266","polemp_271","polemp_272","polemp_273","polemp_274","polemp_275","polemp_279","polemp_281","polemp_282","polemp_291","polemp_292","polemp_293","polemp_302","polemp_303","polemp_304","polemp_309","polemp_325","polemp_351","polemp_352"
"32627832",76.1634667371006,10.5789433654396,"32","627832",597,2582,0,0,0,0,0,0,1,0,0,0,0,0,26,10,17,0,42,7,202,7,6,0,0,1,1,0,9,16,36,19,139,7,5,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"32627833",76.1880805009248,10.5844617493754,"32","627833",250,756,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,6,0,48,0,0,0,0,0,1,0,0,71,34,0,45,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627834",76.2055422946943,10.5783022076624,"32","627834",246,1480,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,11,4,101,0,5,1,0,3,0,0,1,2,7,0,23,0,0,0,41,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,25,0
"32627835",76.2231033132339,10.5779193172325,"32","627835",303,1966,0,0,0,0,0,0,0,0,0,0,2,5,0,7,1,0,6,4,98,0,0,0,0,6,7,0,0,5,22,5,44,0,0,0,34,0,2,1,0,0,50,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"32627836",76.2548942816018,10.5744266239926,"32","627836",246,947,0,0,0,0,0,0,35,0,0,0,0,1,23,4,4,0,46,0,63,0,0,0,0,0,0,0,0,7,11,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
"32627837",76.2746172829259,10.5475845499603,"32","627837",189,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,68,0,0,0,1,0,0,0,0,5,12,13,25,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
"32627838",76.1954566214542,10.5614392738287,"32","627838",334,2029,0,0,0,0,0,0,1,0,0,0,0,3,11,12,13,0,32,0,116,11,0,0,0,0,0,0,0,1,39,0,16,0,3,0,35,0,14,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627839",76.1757803191816,10.5554991597924,"32","627839",366,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,44,0,108,0,0,0,0,0,2,0,0,0,5,0,117,9,0,0,10,0,6,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,0
"32627840",76.1606006844876,10.544349485481,"32","627840",211,1703,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,17,9,85,10,0,0,0,0,0,0,0,0,5,0,13,4,0,0,28,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627841",76.1481366753489,10.562245293703,"32","627841",175,1715,0,0,0,0,0,0,0,0,0,0,3,10,0,10,4,2,4,2,76,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,8,0,0,0,0,0,0,0,1,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0
"32627842",76.1430100449945,10.5334005770419,"32","627842",91,687,0,0,0,0,0,0,0,0,0,0,0,4,0,8,2,0,0,2,38,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627843",76.2789131414696,10.5152595102539,"32","627843",247,1408,0,0,0,0,0,0,0,0,0,0,1,9,0,4,0,0,0,4,81,35,0,0,0,15,0,0,0,9,13,5,48,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627844",76.2950891354103,10.5000959789447,"32","627844",184,1139,0,0,0,0,0,0,7,0,0,0,1,6,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,58,7,1,37,0,0,0,26,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627845",76.2702497889364,10.5042411142605,"32","627845",353,1960,0,0,0,0,0,0,0,0,0,0,9,0,0,15,1,2,8,1,129,6,4,0,0,0,0,0,0,18,18,0,23,2,0,0,46,0,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
"32627846",76.1479678855106,10.5039569754367,"32","627846",202,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,96,5,0,1,0,0,0,0,3,0,28,0,4,1,2,0,18,0,9,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0
"32627847",76.0967807419462,10.4821680718407,"32","627847",349,2453,0,0,0,0,0,0,0,0,0,0,2,5,0,61,8,4,0,5,118,0,0,0,0,0,35,0,0,0,4,0,32,13,0,0,38,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,2,0,0,0,3,0,0,0
"32627848",76.1148528083863,10.4877034881088,"32","627848",330,2121,0,0,0,0,0,0,0,0,0,0,6,4,6,25,1,2,0,3,83,2,4,0,0,0,4,0,0,1,8,15,37,6,0,2,62,0,8,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0
"32627849",76.1335140796646,10.4889377052542,"32","627849",101,703,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,70,2,0,1,0,0,0,0,0,0,2,0,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627850",76.1513613427608,10.4836954784145,"32","627850",308,1258,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,2,5,0,98,3,0,4,0,0,9,0,0,0,24,0,29,28,3,0,56,0,6,0,0,0,0,0,0,0,5,1,0,2,0,11,0,0,0,0,0,0,0,0,0,0
"32627851",76.1672858723641,10.4830990568053,"32","627851",100,1011,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,2,0,41,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627852",76.2606603590477,10.478711744615,"32","627852",570,2645,0,0,0,0,0,0,0,0,0,0,9,0,0,19,47,0,0,6,52,22,0,0,0,0,0,0,45,4,24,0,193,0,0,0,55,0,26,0,0,0,0,0,0,0,0,5,23,0,4,0,0,0,0,0,0,0,0,0,36,0
"32627853",76.3021790343888,10.4801153788977,"32","627853",648,3610,0,0,0,0,0,0,0,0,0,0,20,0,0,11,1,0,33,3,234,12,25,0,7,12,0,0,0,65,21,0,67,0,0,0,52,0,13,0,0,0,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,0,2,38,0
"32627854",76.2291656372391,10.468476765747,"32","627854",522,3669,0,0,0,0,0,0,0,0,0,0,1,0,0,6,8,0,51,4,152,0,2,5,1,0,18,0,7,0,36,9,109,0,0,0,42,0,46,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0
"32627855",76.214271115658,10.4693600485606,"32","627855",233,1997,0,0,0,0,0,0,0,0,0,0,1,3,0,5,2,0,0,17,46,0,0,5,0,0,1,0,5,0,11,0,52,0,0,0,32,0,43,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0
"32627856",76.1990861624455,10.4680961816838,"32","627856",100,881,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,8,0,24,0,0,0,1,0,0,0,0,0,5,0,8,8,0,0,21,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"32627857",76.1771093701773,10.4684102572513,"32","627857",102,1097,0,0,0,0,0,0,0,0,0,0,3,8,0,14,1,0,0,2,53,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627858",76.1297532909636,10.4576756407568,"32","627858",152,1868,0,0,0,0,0,0,0,0,0,0,0,0,11,22,7,0,7,1,60,2,6,0,0,0,0,0,7,0,0,0,9,0,0,0,17,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627859",76.1062272570638,10.4533425952563,"32","627859",121,1107,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,1,1,0,58,0,0,0,0,0,6,0,0,0,0,0,11,7,2,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627860",76.1175030827917,10.4311944440818,"32","627860",132,1214,0,0,0,0,0,0,0,0,0,0,3,5,0,12,13,0,1,14,60,0,0,0,0,0,2,0,0,0,0,0,7,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627861",76.1313108735328,10.4291358739545,"32","627861",102,1025,0,0,0,0,0,0,0,0,0,0,6,2,0,6,3,0,0,2,38,0,0,0,0,0,2,0,0,0,2,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"32627862",76.1908553313524,10.4297385806187,"32","627862",219,1364,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,81,12,2,0,0,0,0,0,0,0,0,0,12,23,3,0,21,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0
"32627863",76.1914775253969,10.449353620003,"32","627863",174,1395,0,0,0,0,0,0,0,0,0,0,8,2,0,14,1,0,2,0,79,1,0,0,0,0,0,0,0,0,5,0,16,0,1,0,13,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0
"32627864",76.2097079204594,10.4491449167196,"32","627864",531,4273,0,0,0,0,0,0,0,0,0,0,0,29,0,15,2,0,63,20,121,1,0,0,0,0,9,0,1,6,18,4,154,8,34,0,19,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"32627865",76.232509603134,10.4415947547647,"32","627865",593,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,100,0,0,0,0,0,0,0,0,66,31,1,284,0,0,0,13,0,50,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"32627866",76.2122006586193,10.4199008133861,"32","627866",213,1910,0,0,0,0,0,0,1,0,0,0,0,8,0,11,2,0,0,1,86,2,0,0,0,0,0,0,0,0,0,0,49,8,7,0,16,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"32627867",76.1573328532923,10.4171482934907,"32","627867",370,2796,0,0,0,0,0,0,0,0,0,0,0,25,0,20,13,0,7,6,170,0,9,0,0,2,0,0,3,0,0,0,27,8,0,0,20,0,7,0,0,0,23,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,1
"32627868",76.1446262298846,10.3996095129098,"32","627868",74,648,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627869",76.1318191309543,10.4103086247185,"32","627869",175,1316,0,0,0,0,0,0,0,0,0,0,8,0,0,8,1,0,30,2,81,0,0,0,1,0,0,0,0,0,0,0,9,4,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"32627873",76.1394611904277,10.3777372123011,"32","627873",216,1970,0,0,0,0,0,0,0,0,0,0,0,41,0,9,8,0,6,10,103,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627874",76.1354476922003,10.3536373089898,"32","627874",273,2814,0,0,0,0,0,0,0,0,0,0,5,32,0,16,3,3,0,15,145,0,8,0,2,0,0,0,0,0,0,0,0,0,5,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"32627875",76.1345837178405,10.3317750046675,"32","627875",568,4461,0,0,0,0,0,0,0,0,0,0,2,17,0,42,4,7,6,56,301,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,33,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
"32627876",76.1460949373811,10.3085517289342,"32","627876",802,5122,0,0,0,0,0,0,0,0,0,0,12,2,0,47,18,104,0,54,296,0,0,0,0,0,0,0,131,0,49,0,4,5,0,0,32,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0
"32627877",76.1642507808707,10.2893865112887,"32","627877",304,2351,0,0,0,0,0,0,0,0,0,0,15,0,0,19,26,0,0,2,128,0,1,0,0,2,1,0,0,0,45,2,21,0,0,0,22,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627878",76.1683010301731,10.2640700762991,"32","627878",241,2571,0,0,0,0,0,0,0,0,0,0,9,9,0,30,8,0,0,17,101,0,0,0,0,3,0,0,0,0,2,2,21,4,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"32627879",76.1620674717696,10.2393311907286,"32","627879",447,3731,0,0,0,0,0,0,0,0,0,0,6,0,0,37,11,4,0,40,263,0,3,0,1,0,1,0,0,0,0,0,14,0,0,1,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627880",76.1888706170586,10.2531527159792,"32","627880",221,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,1,0,15,130,0,0,0,0,2,0,0,0,0,4,0,11,2,0,0,10,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627881",76.24844567935,10.2287308584186,"32","627881",187,2998,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,0,0,0,80,0,0,0,0,0,28,0,0,2,3,0,14,0,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627882",76.1977285799652,10.2068684532892,"32","627882",944,7818,0,1,0,0,0,0,1,0,0,0,16,3,0,63,44,0,4,100,446,0,7,0,0,0,0,0,2,0,0,0,89,9,0,0,60,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,4
"32627883",76.251745787993,10.2154297869641,"32","627883",293,3316,0,0,0,0,0,0,0,7,0,0,2,1,0,12,0,7,11,1,125,0,2,0,0,0,14,0,0,5,0,0,20,7,0,0,66,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"32627884",76.2628043319264,10.2016665983261,"32","627884",189,1306,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,9,0,54,0,0,0,0,3,17,0,0,11,0,0,52,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627919",76.2802715008013,10.4611840895927,"32","627919",739,3252,0,0,0,0,0,0,18,0,0,0,0,8,46,12,4,0,28,10,107,0,5,0,0,1,7,0,0,0,130,0,191,0,15,0,39,0,19,40,1,0,0,0,50,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"32627920",76.2531354701049,10.4326438259853,"32","627920",1469,3671,0,0,0,0,0,0,2,0,0,0,0,0,0,16,15,0,0,2,80,0,9,0,0,0,13,0,5,4,42,0,1179,0,5,0,64,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,6,0,0
"32627921",76.2962577698798,10.432529397636,"32","627921",1706,5722,0,0,0,0,0,0,22,0,0,0,19,6,0,42,30,0,650,8,485,1,3,0,0,0,6,0,8,3,7,3,209,1,1,0,129,0,23,0,0,0,0,0,2,0,4,0,5,0,0,5,0,0,5,0,0,0,0,0,29,0
"32627922",76.2733254036883,10.4171929498413,"32","627922",407,2309,0,0,0,0,0,0,0,0,0,0,0,12,2,14,10,1,0,0,98,0,8,1,0,0,10,0,0,0,0,0,201,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0
"32627923",76.2676846050225,10.4003892605797,"32","627923",565,2207,0,0,0,0,0,0,0,0,0,0,0,17,0,33,3,0,16,4,99,0,3,0,0,0,2,0,69,0,41,2,194,0,12,0,23,0,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"32627924",76.1612210303131,10.3803245776979,"32","627924",445,2729,0,0,0,0,0,0,0,0,0,0,2,40,4,12,0,0,0,8,193,0,0,0,0,2,6,0,0,52,22,0,15,3,0,0,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0
"32627925",76.2109107628177,10.3844796331121,"32","627925",489,2298,0,0,0,0,0,0,0,0,0,0,0,49,0,18,10,0,0,4,230,4,25,0,0,0,0,0,6,21,0,0,18,1,1,0,42,0,24,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0
"32627926",76.2312670088389,10.376640319243,"32","627926",310,2064,0,0,0,0,0,0,0,0,0,0,0,5,0,41,3,0,0,11,114,0,0,0,0,0,3,0,0,0,0,0,80,3,0,0,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627927",76.2760151429938,10.3486578097897,"32","627927",316,1424,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,4,102,0,4,0,0,8,14,0,12,25,3,0,9,6,0,0,18,0,90,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
"32627928",76.2362966001467,10.344939181399,"32","627928",178,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,2,59,4,1,0,0,0,3,0,0,0,41,0,22,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0
"32627929",76.1782523026942,10.3612563077662,"32","627929",103,800,0,0,0,0,0,0,0,0,0,0,0,25,0,7,4,0,0,1,26,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"32627930",76.1687523843676,10.33549174801,"32","627930",162,1016,0,0,0,0,0,0,0,0,0,0,0,17,0,7,1,0,0,18,83,0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,7,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627931",76.2201903619738,10.3205824344574,"32","627931",239,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,44,0,6,0,0,0,0,0,0,0,8,0,24,3,127,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"32627932",76.2174724293208,10.302203124392,"32","627932",304,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,28,98,0,0,0,0,0,17,0,40,4,14,0,10,2,0,0,37,0,0,0,1,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
"32627933",76.1962449088447,10.3107184696525,"32","627933",119,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,1,71,0,6,0,3,0,0,0,0,5,0,1,0,4,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627934",76.1778612652049,10.3077379213946,"32","627934",113,803,0,0,0,0,0,0,0,0,0,0,0,12,0,8,1,1,0,1,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627935",76.2134168490311,10.2783770541484,"32","627935",419,2255,0,0,0,0,0,0,0,0,0,0,0,8,6,21,2,0,0,112,117,0,2,0,0,0,2,0,0,9,15,4,34,19,0,0,47,0,10,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"32627936",76.3395911316688,10.2856687414359,"32","627936",307,1152,0,0,0,0,0,0,0,0,0,0,0,5,17,4,210,0,0,1,10,0,4,0,0,11,0,0,4,0,1,4,16,4,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
"32627937",76.3542377613989,10.2713271200552,"32","627937",812,4107,0,0,0,0,0,0,1,0,0,0,0,91,0,12,11,1,0,4,181,4,2,1,0,6,15,23,12,24,123,6,13,5,0,0,29,0,13,1,0,0,0,0,111,3,2,20,6,0,14,0,0,13,0,0,0,0,0,59,0,6
"32627938",76.317978502951,10.263213200971,"32","627938",1081,3345,0,0,0,0,0,0,0,0,0,0,0,12,0,28,3,0,15,6,119,4,53,0,3,0,6,0,176,4,52,7,437,6,26,0,98,0,16,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"32627939",76.2669323794296,10.25126566558,"32","627939",512,4237,0,0,0,0,0,0,0,0,0,0,0,11,0,17,11,0,0,12,201,0,0,0,0,0,2,0,4,0,0,2,110,14,2,0,54,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,33,22
"32627940",76.3344484269706,10.2329483308506,"32","627940",596,3747,0,0,0,0,0,0,0,0,0,0,0,30,2,23,13,4,0,7,143,0,16,0,0,6,5,0,24,11,5,28,172,5,24,0,58,0,16,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"32627956",76.4846346823805,10.1494363203192,"32","627956",1848,9387,0,0,0,0,0,0,42,42,0,0,29,9,0,262,59,0,7,10,342,2,28,0,0,14,23,0,9,2,428,0,121,54,1,0,109,0,92,18,0,0,0,0,6,0,6,0,0,0,0,0,0,92,1,0,0,0,0,0,28,12
"32627957",76.4529280530006,10.1499640031173,"32","627957",1097,4388,0,0,0,0,0,0,9,0,0,0,0,3,6,397,58,0,0,25,112,0,24,0,0,0,25,0,0,14,118,0,140,69,2,0,5,0,32,0,0,0,0,0,0,0,16,0,7,0,0,9,0,0,0,0,0,0,0,0,25,1
"32627958",76.4392532806121,10.1116667925087,"32","627958",877,6747,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,43,272,8,14,0,0,9,5,0,0,22,53,3,119,18,1,0,164,0,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
"32627959",76.422226485053,10.088005678281,"32","627959",859,3640,0,0,0,0,0,0,3,7,0,0,0,0,0,9,15,0,0,2,124,1,0,0,29,45,0,0,1,42,7,6,397,0,0,0,48,0,14,27,2,0,0,54,0,0,0,0,0,0,7,11,0,7,1,0,0,0,0,0,0,0
"32627960",76.4668962084734,10.0893781416526,"32","627960",730,6254,0,0,0,0,0,0,15,7,0,0,2,41,9,24,11,0,0,16,159,6,52,0,0,8,6,0,0,39,81,0,154,15,1,0,2,0,30,0,0,0,0,0,0,1,0,4,0,2,9,0,0,3,0,0,0,0,0,0,33,0
"32627961",76.5020209147508,10.1003815500852,"32","627961",499,3300,0,0,0,0,0,0,0,1,0,0,0,0,4,6,19,0,0,12,110,0,2,0,0,0,50,0,45,0,40,0,47,51,3,2,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,44,8
"32627962",76.4009539914773,10.0144853809896,"32","627962",654,4545,0,0,0,0,0,0,19,0,0,0,0,3,0,38,9,0,0,10,133,11,55,0,1,3,57,0,0,12,36,0,89,23,0,0,25,0,102,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,18,0
"32627963",76.3931360180224,9.98248042390028,"32","627963",2110,7700,0,0,182,0,0,0,19,0,0,0,3,10,0,28,8,0,7,6,146,20,40,139,15,871,37,0,2,48,0,19,42,0,1,0,14,0,14,0,2,2,0,0,5,0,5,109,0,15,0,0,0,0,2,0,0,0,0,0,151,148
"32627971",76.4331326112389,10.1755733112553,"32","627971",844,8548,0,0,0,0,0,0,61,9,0,0,0,22,48,95,26,0,0,63,223,8,26,0,0,22,17,0,6,7,33,4,85,8,0,0,6,0,49,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0
"32627972",76.4695966440388,10.1878717747177,"32","627972",793,6595,0,0,0,0,0,0,5,0,0,0,0,21,115,160,5,0,4,27,181,20,14,0,2,38,11,0,9,38,0,6,68,0,0,0,5,0,20,0,0,0,0,0,7,17,6,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0
"32627973",76.4201261302723,10.1495779451617,"32","627973",385,2527,0,0,0,0,0,0,25,0,0,0,0,5,0,52,1,0,5,1,126,0,0,0,0,0,0,0,0,0,34,1,97,0,0,0,11,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0
"32627974",76.393611652376,10.1356769144149,"32","627974",456,3520,0,0,0,0,0,0,0,0,0,0,0,2,0,10,21,0,0,2,144,0,0,0,0,0,20,0,0,2,12,7,125,1,0,0,1,0,51,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,2
"32627975",76.364850326319,10.1633067308554,"32","627975",780,11159,0,0,0,0,0,0,1,0,0,0,0,0,0,51,22,0,1,2,223,5,41,0,0,33,28,0,13,12,33,0,121,4,0,0,54,0,64,0,0,0,7,0,1,0,15,0,12,0,2,2,0,0,0,0,0,0,0,0,33,0
"32627976",76.353876597399,10.1396217662586,"32","627976",860,5844,0,0,0,0,0,0,6,0,0,0,2,5,0,30,13,0,3,2,251,2,43,0,0,1,6,0,143,3,12,9,193,4,1,0,31,0,13,0,0,0,0,0,7,0,26,2,1,0,9,0,6,0,0,0,0,0,0,0,36,0
"32627977",76.4421217725804,10.1338203186929,"32","627977",307,1964,0,0,0,0,0,0,13,0,0,0,0,4,0,76,8,0,0,2,86,1,0,0,0,14,6,0,0,4,61,0,20,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627978",76.4194080162186,10.126561625456,"32","627978",294,2703,0,0,0,0,0,0,0,0,0,0,0,2,0,25,30,0,0,4,93,0,2,0,0,0,3,4,0,0,6,0,89,25,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32627979",76.3821922412623,10.0844248543256,"32","627979",4404,16994,0,0,0,0,0,0,113,0,0,0,2,62,48,125,94,0,897,72,1051,43,131,0,122,18,74,0,13,186,260,15,343,210,0,0,45,0,124,0,0,0,0,0,97,0,3,0,69,0,5,6,0,10,14,0,0,0,0,36,10,106
