id,x,y
"12157",83.25,21.25
"12158",83.35,21.25
"12159",83.45,21.25
"12160",83.55,21.25
"12161",83.65,21.25
"12162",83.75,21.25
"12163",83.85,21.25
"12164",83.95,21.25
"12165",84.05,21.25
"12166",84.15,21.25
"12167",84.25,21.25
"12168",84.35,21.25
"12169",84.45,21.25
"12170",84.55,21.25
"12171",84.65,21.25
"12172",84.75,21.25
"12173",84.85,21.25
"12174",84.95,21.25
"12175",85.05,21.25
"12176",85.15,21.25
"12177",85.25,21.25
"12178",85.35,21.25
"12179",85.45,21.25
"12180",85.55,21.25
"12181",85.65,21.25
"12182",85.75,21.25
"12183",85.85,21.25
"12184",85.95,21.25
"12185",86.05,21.25
"12186",86.15,21.25
"12187",86.25,21.25
"12188",86.35,21.25
"12189",86.45,21.25
"12190",86.55,21.25
"12191",86.65,21.25
"12234",69.75,21.35
"12235",69.85,21.35
"12236",69.95,21.35
"12237",70.05,21.35
"12238",70.15,21.35
"12247",71.05,21.35
"12248",71.15,21.35
"12249",71.25,21.35
"12250",71.35,21.35
"12251",71.45,21.35
"12252",71.55,21.35
"12264",72.75,21.35
"12265",72.85,21.35
"12272",73.55,21.35
"12273",73.65,21.35
"12274",73.75,21.35
"12275",73.85,21.35
"12276",73.95,21.35
"12277",74.05,21.35
"12278",74.15,21.35
"12279",74.25,21.35
"12280",74.35,21.35
"12281",74.45,21.35
"12282",74.55,21.35
"12283",74.65,21.35
"12284",74.75,21.35
"12285",74.85,21.35
"12286",74.95,21.35
"12287",75.05,21.35
"12288",75.15,21.35
"12289",75.25,21.35
"12290",75.35,21.35
"12291",75.45,21.35
"12292",75.55,21.35
"12293",75.65,21.35
"12294",75.75,21.35
"12295",75.85,21.35
"12296",75.95,21.35
"12297",76.05,21.35
"12298",76.15,21.35
"12353",81.65,21.35
"12354",81.75,21.35
"12355",81.85,21.35
"12356",81.95,21.35
"12357",82.05,21.35
"12358",82.15,21.35
"12359",82.25,21.35
"12360",82.35,21.35
"12361",82.45,21.35
"12362",82.55,21.35
"12363",82.65,21.35
"12364",82.75,21.35
"12365",82.85,21.35
"12366",82.95,21.35
"12367",83.05,21.35
"12368",83.15,21.35
"12369",83.25,21.35
"12370",83.35,21.35
"12371",83.45,21.35
"12372",83.55,21.35
"12373",83.65,21.35
"12374",83.75,21.35
"12375",83.85,21.35
"12376",83.95,21.35
"12377",84.05,21.35
"12378",84.15,21.35
"12379",84.25,21.35
"12380",84.35,21.35
"12381",84.45,21.35
"12382",84.55,21.35
"12383",84.65,21.35
"12384",84.75,21.35
"12385",84.85,21.35
"12386",84.95,21.35
"12387",85.05,21.35
"12388",85.15,21.35
"12389",85.25,21.35
"12390",85.35,21.35
"12391",85.45,21.35
"12392",85.55,21.35
"12393",85.65,21.35
"12394",85.75,21.35
"12395",85.85,21.35
"12396",85.95,21.35
"12397",86.05,21.35
"12398",86.15,21.35
"12399",86.25,21.35
"12400",86.35,21.35
"12450",69.75,21.45
"12451",69.85,21.45
"12452",69.95,21.45
"12453",70.05,21.45
"12454",70.15,21.45
"12463",71.05,21.45
"12464",71.15,21.45
"12465",71.25,21.45
"12466",71.35,21.45
"12467",71.45,21.45
"12480",72.75,21.45
"12481",72.85,21.45
"12488",73.55,21.45
"12489",73.65,21.45
"12490",73.75,21.45
"12491",73.85,21.45
"12492",73.95,21.45
"12493",74.05,21.45
"12494",74.15,21.45
"12495",74.25,21.45
"12496",74.35,21.45
"12497",74.45,21.45
"12498",74.55,21.45
"12499",74.65,21.45
"12500",74.75,21.45
"12501",74.85,21.45
"12502",74.95,21.45
"12503",75.05,21.45
"12504",75.15,21.45
"12505",75.25,21.45
"12506",75.35,21.45
"12507",75.45,21.45
"12508",75.55,21.45
"12509",75.65,21.45
"12510",75.75,21.45
"12511",75.85,21.45
"12512",75.95,21.45
"12513",76.05,21.45
"12514",76.15,21.45
"12569",81.65,21.45
"12570",81.75,21.45
"12571",81.85,21.45
"12572",81.95,21.45
"12573",82.05,21.45
"12574",82.15,21.45
"12575",82.25,21.45
"12576",82.35,21.45
"12577",82.45,21.45
"12578",82.55,21.45
"12579",82.65,21.45
"12580",82.75,21.45
"12581",82.85,21.45
"12582",82.95,21.45
"12583",83.05,21.45
"12584",83.15,21.45
"12585",83.25,21.45
"12586",83.35,21.45
"12587",83.45,21.45
"12588",83.55,21.45
"12589",83.65,21.45
"12590",83.75,21.45
"12591",83.85,21.45
"12592",83.95,21.45
"12593",84.05,21.45
"12594",84.15,21.45
"12595",84.25,21.45
"12596",84.35,21.45
"12597",84.45,21.45
"12598",84.55,21.45
"12599",84.65,21.45
"12600",84.75,21.45
"12601",84.85,21.45
"12602",84.95,21.45
"12603",85.05,21.45
"12604",85.15,21.45
"12605",85.25,21.45
"12606",85.35,21.45
"12607",85.45,21.45
"12608",85.55,21.45
"12609",85.65,21.45
"12610",85.75,21.45
"12611",85.85,21.45
"12612",85.95,21.45
"12613",86.05,21.45
"12614",86.15,21.45
"12615",86.25,21.45
"12616",86.35,21.45
"12672",69.75,21.55
"12673",69.85,21.55
"12674",69.95,21.55
"12675",70.05,21.55
"12676",70.15,21.55
"12685",71.05,21.55
"12686",71.15,21.55
"12687",71.25,21.55
"12688",71.35,21.55
"12689",71.45,21.55
"12690",71.55,21.55
"12702",72.75,21.55
"12703",72.85,21.55
"12704",72.95,21.55
"12705",73.05,21.55
"12706",73.15,21.55
"12707",73.25,21.55
"12708",73.35,21.55
"12709",73.45,21.55
"12710",73.55,21.55
"12711",73.65,21.55
"12712",73.75,21.55
"12713",73.85,21.55
"12714",73.95,21.55
"12715",74.05,21.55
"12716",74.15,21.55
"12717",74.25,21.55
"12718",74.35,21.55
"12719",74.45,21.55
"12720",74.55,21.55
"12721",74.65,21.55
"12722",74.75,21.55
"12723",74.85,21.55
"12724",74.95,21.55
"12725",75.05,21.55
"12726",75.15,21.55
"12727",75.25,21.55
"12728",75.35,21.55
"12791",81.65,21.55
"12792",81.75,21.55
"12793",81.85,21.55
"12794",81.95,21.55
"12795",82.05,21.55
"12796",82.15,21.55
"12797",82.25,21.55
"12798",82.35,21.55
"12799",82.45,21.55
"12800",82.55,21.55
"12801",82.65,21.55
"12802",82.75,21.55
"12803",82.85,21.55
"12804",82.95,21.55
"12805",83.05,21.55
"12806",83.15,21.55
"12807",83.25,21.55
"12808",83.35,21.55
"12809",83.45,21.55
"12810",83.55,21.55
"12811",83.65,21.55
"12812",83.75,21.55
"12813",83.85,21.55
"12814",83.95,21.55
"12815",84.05,21.55
"12816",84.15,21.55
"12817",84.25,21.55
"12818",84.35,21.55
"12819",84.45,21.55
"12820",84.55,21.55
"12821",84.65,21.55
"12822",84.75,21.55
"12823",84.85,21.55
"12824",84.95,21.55
"12825",85.05,21.55
"12826",85.15,21.55
"12827",85.25,21.55
"12828",85.35,21.55
"12829",85.45,21.55
"12830",85.55,21.55
"12831",85.65,21.55
"12832",85.75,21.55
"12833",85.85,21.55
"12834",85.95,21.55
"12835",86.05,21.55
"12836",86.15,21.55
"12837",86.25,21.55
"12838",86.35,21.55
"12843",86.85,21.55
"12844",86.95,21.55
"12845",87.05,21.55
"12846",87.15,21.55
"12847",87.25,21.55
"12848",87.35,21.55
"12899",69.75,21.65
"12900",69.85,21.65
"12901",69.95,21.65
"12902",70.05,21.65
"12912",71.05,21.65
"12913",71.15,21.65
"12914",71.25,21.65
"12915",71.35,21.65
"12916",71.45,21.65
"12917",71.55,21.65
"12931",72.95,21.65
"12932",73.05,21.65
"12933",73.15,21.65
"12934",73.25,21.65
"12935",73.35,21.65
"12936",73.45,21.65
"12937",73.55,21.65
"12938",73.65,21.65
"12939",73.75,21.65
"12940",73.85,21.65
"12941",73.95,21.65
"12942",74.05,21.65
"12943",74.15,21.65
"12944",74.25,21.65
"12945",74.35,21.65
"12946",74.45,21.65
"12947",74.55,21.65
"12948",74.65,21.65
"12949",74.75,21.65
"12950",74.85,21.65
"12951",74.95,21.65
"12952",75.05,21.65
"12953",75.15,21.65
"12954",75.25,21.65
"12955",75.35,21.65
"12956",75.45,21.65
"12957",75.55,21.65
"12958",75.65,21.65
"12959",75.75,21.65
"12960",75.85,21.65
"12961",75.95,21.65
"12962",76.05,21.65
"12963",76.15,21.65
"12964",76.25,21.65
"12965",76.35,21.65
"12966",76.45,21.65
"12967",76.55,21.65
"13019",81.75,21.65
"13020",81.85,21.65
"13021",81.95,21.65
"13022",82.05,21.65
"13023",82.15,21.65
"13024",82.25,21.65
"13027",82.55,21.65
"13028",82.65,21.65
"13029",82.75,21.65
"13030",82.85,21.65
"13031",82.95,21.65
"13032",83.05,21.65
"13033",83.15,21.65
"13034",83.25,21.65
"13035",83.35,21.65
"13036",83.45,21.65
"13037",83.55,21.65
"13038",83.65,21.65
"13039",83.75,21.65
"13040",83.85,21.65
"13041",83.95,21.65
"13042",84.05,21.65
"13043",84.15,21.65
"13044",84.25,21.65
"13045",84.35,21.65
"13046",84.45,21.65
"13047",84.55,21.65
"13048",84.65,21.65
"13049",84.75,21.65
"13050",84.85,21.65
"13051",84.95,21.65
"13052",85.05,21.65
"13053",85.15,21.65
"13054",85.25,21.65
"13055",85.35,21.65
"13056",85.45,21.65
"13057",85.55,21.65
"13058",85.65,21.65
"13059",85.75,21.65
"13060",85.85,21.65
"13061",85.95,21.65
"13062",86.05,21.65
"13063",86.15,21.65
"13064",86.25,21.65
"13065",86.35,21.65
"13070",86.85,21.65
"13071",86.95,21.65
"13072",87.05,21.65
"13073",87.15,21.65
"13074",87.25,21.65
"13075",87.35,21.65
"13159",69.75,21.75
"13160",69.85,21.75
"13161",69.95,21.75
"13162",70.05,21.75
"13163",70.15,21.75
"13172",71.05,21.75
"13173",71.15,21.75
"13174",71.25,21.75
"13175",71.35,21.75
"13176",71.45,21.75
"13177",71.55,21.75
"13191",72.95,21.75
"13192",73.05,21.75
"13193",73.15,21.75
"13194",73.25,21.75
"13195",73.35,21.75
"13196",73.45,21.75
"13197",73.55,21.75
"13198",73.65,21.75
"13199",73.75,21.75
"13200",73.85,21.75
"13201",73.95,21.75
"13202",74.05,21.75
"13203",74.15,21.75
"13204",74.25,21.75
"13205",74.35,21.75
"13206",74.45,21.75
"13207",74.55,21.75
"13208",74.65,21.75
"13209",74.75,21.75
"13210",74.85,21.75
"13211",74.95,21.75
"13212",75.05,21.75
"13213",75.15,21.75
"13214",75.25,21.75
"13215",75.35,21.75
"13216",75.45,21.75
"13217",75.55,21.75
"13218",75.65,21.75
"13219",75.75,21.75
"13220",75.85,21.75
"13221",75.95,21.75
"13222",76.05,21.75
"13223",76.15,21.75
"13224",76.25,21.75
"13225",76.35,21.75
"13226",76.45,21.75
"13227",76.55,21.75
"13279",81.75,21.75
"13280",81.85,21.75
"13281",81.95,21.75
"13282",82.05,21.75
"13283",82.15,21.75
"13284",82.25,21.75
"13287",82.55,21.75
"13288",82.65,21.75
"13289",82.75,21.75
"13290",82.85,21.75
"13291",82.95,21.75
"13292",83.05,21.75
"13293",83.15,21.75
"13294",83.25,21.75
"13295",83.35,21.75
"13296",83.45,21.75
"13297",83.55,21.75
"13298",83.65,21.75
"13299",83.75,21.75
"13300",83.85,21.75
"13301",83.95,21.75
"13302",84.05,21.75
"13303",84.15,21.75
"13304",84.25,21.75
"13305",84.35,21.75
"13306",84.45,21.75
"13307",84.55,21.75
"13308",84.65,21.75
"13309",84.75,21.75
"13310",84.85,21.75
"13311",84.95,21.75
"13312",85.05,21.75
"13313",85.15,21.75
"13314",85.25,21.75
"13315",85.35,21.75
"13316",85.45,21.75
"13317",85.55,21.75
"13318",85.65,21.75
"13319",85.75,21.75
"13320",85.85,21.75
"13321",85.95,21.75
"13322",86.05,21.75
"13323",86.15,21.75
"13324",86.25,21.75
"13325",86.35,21.75
"13330",86.85,21.75
"13331",86.95,21.75
"13332",87.05,21.75
"13333",87.15,21.75
"13334",87.25,21.75
"13335",87.35,21.75
"13420",69.75,21.85
"13421",69.85,21.85
"13422",69.95,21.85
"13423",70.05,21.85
"13424",70.15,21.85
"13433",71.05,21.85
"13434",71.15,21.85
"13435",71.25,21.85
"13436",71.35,21.85
"13437",71.45,21.85
"13438",71.55,21.85
"13450",72.75,21.85
"13451",72.85,21.85
"13452",72.95,21.85
"13453",73.05,21.85
"13454",73.15,21.85
"13455",73.25,21.85
"13456",73.35,21.85
"13457",73.45,21.85
"13458",73.55,21.85
"13459",73.65,21.85
"13460",73.75,21.85
"13461",73.85,21.85
"13462",73.95,21.85
"13463",74.05,21.85
"13464",74.15,21.85
"13465",74.25,21.85
"13466",74.35,21.85
"13467",74.45,21.85
"13468",74.55,21.85
"13469",74.65,21.85
"13470",74.75,21.85
"13471",74.85,21.85
"13472",74.95,21.85
"13473",75.05,21.85
"13474",75.15,21.85
"13475",75.25,21.85
"13476",75.35,21.85
"13477",75.45,21.85
"13478",75.55,21.85
"13479",75.65,21.85
"13480",75.75,21.85
"13481",75.85,21.85
"13482",75.95,21.85
"13483",76.05,21.85
"13484",76.15,21.85
"13485",76.25,21.85
"13486",76.35,21.85
"13487",76.45,21.85
"13488",76.55,21.85
"13540",81.75,21.85
"13541",81.85,21.85
"13542",81.95,21.85
"13543",82.05,21.85
"13544",82.15,21.85
"13545",82.25,21.85
"13546",82.35,21.85
"13547",82.45,21.85
"13548",82.55,21.85
"13549",82.65,21.85
"13550",82.75,21.85
"13551",82.85,21.85
"13552",82.95,21.85
"13553",83.05,21.85
"13554",83.15,21.85
"13555",83.25,21.85
"13556",83.35,21.85
"13557",83.45,21.85
"13558",83.55,21.85
"13559",83.65,21.85
"13560",83.75,21.85
"13561",83.85,21.85
"13562",83.95,21.85
"13563",84.05,21.85
"13564",84.15,21.85
"13565",84.25,21.85
"13566",84.35,21.85
"13567",84.45,21.85
"13568",84.55,21.85
"13569",84.65,21.85
"13570",84.75,21.85
"13571",84.85,21.85
"13572",84.95,21.85
"13573",85.05,21.85
"13574",85.15,21.85
"13575",85.25,21.85
"13576",85.35,21.85
"13577",85.45,21.85
"13578",85.55,21.85
"13579",85.65,21.85
"13580",85.75,21.85
"13581",85.85,21.85
"13582",85.95,21.85
"13583",86.05,21.85
"13584",86.15,21.85
"13585",86.25,21.85
"13586",86.35,21.85
"13591",86.85,21.85
"13592",86.95,21.85
"13593",87.05,21.85
"13594",87.15,21.85
"13595",87.25,21.85
"13596",87.35,21.85
"13681",69.75,21.95
"13682",69.85,21.95
"13683",69.95,21.95
"13684",70.05,21.95
"13685",70.15,21.95
"13711",72.75,21.95
"13712",72.85,21.95
"13713",72.95,21.95
"13714",73.05,21.95
"13715",73.15,21.95
"13716",73.25,21.95
"13717",73.35,21.95
"13718",73.45,21.95
"13719",73.55,21.95
"13720",73.65,21.95
"13721",73.75,21.95
"13722",73.85,21.95
"13723",73.95,21.95
"13724",74.05,21.95
"13725",74.15,21.95
"13726",74.25,21.95
"13727",74.35,21.95
"13728",74.45,21.95
"13729",74.55,21.95
"13730",74.65,21.95
"13731",74.75,21.95
"13732",74.85,21.95
"13733",74.95,21.95
"13734",75.05,21.95
"13735",75.15,21.95
"13736",75.25,21.95
"13737",75.35,21.95
"13738",75.45,21.95
"13739",75.55,21.95
"13740",75.65,21.95
"13741",75.75,21.95
"13742",75.85,21.95
"13743",75.95,21.95
"13744",76.05,21.95
"13745",76.15,21.95
"13746",76.25,21.95
"13747",76.35,21.95
"13748",76.45,21.95
"13749",76.55,21.95
"13801",81.75,21.95
"13802",81.85,21.95
"13803",81.95,21.95
"13804",82.05,21.95
"13805",82.15,21.95
"13806",82.25,21.95
"13807",82.35,21.95
"13808",82.45,21.95
"13809",82.55,21.95
"13810",82.65,21.95
"13811",82.75,21.95
"13812",82.85,21.95
"13813",82.95,21.95
"13814",83.05,21.95
"13815",83.15,21.95
"13816",83.25,21.95
"13817",83.35,21.95
"13818",83.45,21.95
"13819",83.55,21.95
"13820",83.65,21.95
"13821",83.75,21.95
"13822",83.85,21.95
"13823",83.95,21.95
"13824",84.05,21.95
"13825",84.15,21.95
"13826",84.25,21.95
"13827",84.35,21.95
"13828",84.45,21.95
"13829",84.55,21.95
"13830",84.65,21.95
"13831",84.75,21.95
"13832",84.85,21.95
"13833",84.95,21.95
"13834",85.05,21.95
"13835",85.15,21.95
"13836",85.25,21.95
"13837",85.35,21.95
"13838",85.45,21.95
"13839",85.55,21.95
"13840",85.65,21.95
"13841",85.75,21.95
"13842",85.85,21.95
"13843",85.95,21.95
"13844",86.05,21.95
"13845",86.15,21.95
"13846",86.25,21.95
"13847",86.35,21.95
"13848",86.45,21.95
"13849",86.55,21.95
"13850",86.65,21.95
"13851",86.75,21.95
"13852",86.85,21.95
"13853",86.95,21.95
"13854",87.05,21.95
"13855",87.15,21.95
"13856",87.25,21.95
"13857",87.35,21.95
"13942",69.75,22.05
"13943",69.85,22.05
"13944",69.95,22.05
"13945",70.05,22.05
"13946",70.15,22.05
"13972",72.75,22.05
"13973",72.85,22.05
"13974",72.95,22.05
"13975",73.05,22.05
"13976",73.15,22.05
"13977",73.25,22.05
"13978",73.35,22.05
"13979",73.45,22.05
"13980",73.55,22.05
"13981",73.65,22.05
"13982",73.75,22.05
"13983",73.85,22.05
"13984",73.95,22.05
"13985",74.05,22.05
"13986",74.15,22.05
"13987",74.25,22.05
"13988",74.35,22.05
"13989",74.45,22.05
"13990",74.55,22.05
"13991",74.65,22.05
"13992",74.75,22.05
"13993",74.85,22.05
"13994",74.95,22.05
"13995",75.05,22.05
"13996",75.15,22.05
"13997",75.25,22.05
"13998",75.35,22.05
"13999",75.45,22.05
"14000",75.55,22.05
"14001",75.65,22.05
"14002",75.75,22.05
"14003",75.85,22.05
"14004",75.95,22.05
"14005",76.05,22.05
"14006",76.15,22.05
"14007",76.25,22.05
"14008",76.35,22.05
"14009",76.45,22.05
"14010",76.55,22.05
"14011",76.65,22.05
"14012",76.75,22.05
"14062",81.75,22.05
"14063",81.85,22.05
"14064",81.95,22.05
"14065",82.05,22.05
"14066",82.15,22.05
"14067",82.25,22.05
"14068",82.35,22.05
"14069",82.45,22.05
"14070",82.55,22.05
"14071",82.65,22.05
"14072",82.75,22.05
"14073",82.85,22.05
"14074",82.95,22.05
"14075",83.05,22.05
"14076",83.15,22.05
"14077",83.25,22.05
"14078",83.35,22.05
"14079",83.45,22.05
"14080",83.55,22.05
"14081",83.65,22.05
"14082",83.75,22.05
"14083",83.85,22.05
"14084",83.95,22.05
"14085",84.05,22.05
"14086",84.15,22.05
"14087",84.25,22.05
"14088",84.35,22.05
"14089",84.45,22.05
"14090",84.55,22.05
"14091",84.65,22.05
"14092",84.75,22.05
"14093",84.85,22.05
"14094",84.95,22.05
"14095",85.05,22.05
"14096",85.15,22.05
"14097",85.25,22.05
"14098",85.35,22.05
"14099",85.45,22.05
"14100",85.55,22.05
"14101",85.65,22.05
"14102",85.75,22.05
"14103",85.85,22.05
"14104",85.95,22.05
"14105",86.05,22.05
"14106",86.15,22.05
"14107",86.25,22.05
"14108",86.35,22.05
"14109",86.45,22.05
"14110",86.55,22.05
"14111",86.65,22.05
"14112",86.75,22.05
"14113",86.85,22.05
"14114",86.95,22.05
"14115",87.05,22.05
"14116",87.15,22.05
"14117",87.25,22.05
"14118",87.35,22.05
"14234",72.75,22.15
"14235",72.85,22.15
"14236",72.95,22.15
"14238",73.15,22.15
"14239",73.25,22.15
"14240",73.35,22.15
"14241",73.45,22.15
"14242",73.55,22.15
"14243",73.65,22.15
"14244",73.75,22.15
"14245",73.85,22.15
"14246",73.95,22.15
"14247",74.05,22.15
"14248",74.15,22.15
"14249",74.25,22.15
"14250",74.35,22.15
"14251",74.45,22.15
"14252",74.55,22.15
"14253",74.65,22.15
"14254",74.75,22.15
"14255",74.85,22.15
"14256",74.95,22.15
"14257",75.05,22.15
"14258",75.15,22.15
"14259",75.25,22.15
"14260",75.35,22.15
"14261",75.45,22.15
"14262",75.55,22.15
"14263",75.65,22.15
"14264",75.75,22.15
"14265",75.85,22.15
"14266",75.95,22.15
"14267",76.05,22.15
"14268",76.15,22.15
"14269",76.25,22.15
"14270",76.35,22.15
"14271",76.45,22.15
"14272",76.55,22.15
"14273",76.65,22.15
"14274",76.75,22.15
"14275",76.85,22.15
"14276",76.95,22.15
"14277",77.05,22.15
"14324",81.75,22.15
"14325",81.85,22.15
"14326",81.95,22.15
"14327",82.05,22.15
"14328",82.15,22.15
"14329",82.25,22.15
"14330",82.35,22.15
"14331",82.45,22.15
"14332",82.55,22.15
"14333",82.65,22.15
"14334",82.75,22.15
"14335",82.85,22.15
"14336",82.95,22.15
"14337",83.05,22.15
"14338",83.15,22.15
"14339",83.25,22.15
"14340",83.35,22.15
"14341",83.45,22.15
"14342",83.55,22.15
"14343",83.65,22.15
"14344",83.75,22.15
"14345",83.85,22.15
"14346",83.95,22.15
"14347",84.05,22.15
"14348",84.15,22.15
"14349",84.25,22.15
"14350",84.35,22.15
"14351",84.45,22.15
"14352",84.55,22.15
"14353",84.65,22.15
"14354",84.75,22.15
"14355",84.85,22.15
"14356",84.95,22.15
"14357",85.05,22.15
"14358",85.15,22.15
"14359",85.25,22.15
"14360",85.35,22.15
"14361",85.45,22.15
"14362",85.55,22.15
"14363",85.65,22.15
"14364",85.75,22.15
"14365",85.85,22.15
"14366",85.95,22.15
"14367",86.05,22.15
"14368",86.15,22.15
"14369",86.25,22.15
"14370",86.35,22.15
"14371",86.45,22.15
"14372",86.55,22.15
"14373",86.65,22.15
"14374",86.75,22.15
"14375",86.85,22.15
"14376",86.95,22.15
"14377",87.05,22.15
"14378",87.15,22.15
"14379",87.25,22.15
"14380",87.35,22.15
"14497",72.85,22.25
"14498",72.95,22.25
"14499",73.05,22.25
"14500",73.15,22.25
"14501",73.25,22.25
"14502",73.35,22.25
"14503",73.45,22.25
"14504",73.55,22.25
"14505",73.65,22.25
"14506",73.75,22.25
"14507",73.85,22.25
"14508",73.95,22.25
"14509",74.05,22.25
"14510",74.15,22.25
"14511",74.25,22.25
"14512",74.35,22.25
"14513",74.45,22.25
"14514",74.55,22.25
"14515",74.65,22.25
"14516",74.75,22.25
"14517",74.85,22.25
"14518",74.95,22.25
"14519",75.05,22.25
"14520",75.15,22.25
"14521",75.25,22.25
"14522",75.35,22.25
"14523",75.45,22.25
"14524",75.55,22.25
"14525",75.65,22.25
"14526",75.75,22.25
"14527",75.85,22.25
"14528",75.95,22.25
"14529",76.05,22.25
"14530",76.15,22.25
"14531",76.25,22.25
"14532",76.35,22.25
"14533",76.45,22.25
"14534",76.55,22.25
"14535",76.65,22.25
"14536",76.75,22.25
"14537",76.85,22.25
"14538",76.95,22.25
"14539",77.05,22.25
"14540",77.15,22.25
"14541",77.25,22.25
"14542",77.35,22.25
"14543",77.45,22.25
"14544",77.55,22.25
"14545",77.65,22.25
"14610",84.15,22.25
"14611",84.25,22.25
"14612",84.35,22.25
"14613",84.45,22.25
"14614",84.55,22.25
"14615",84.65,22.25
"14616",84.75,22.25
"14617",84.85,22.25
"14618",84.95,22.25
"14619",85.05,22.25
"14620",85.15,22.25
"14621",85.25,22.25
"14622",85.35,22.25
"14623",85.45,22.25
"14624",85.55,22.25
"14625",85.65,22.25
"14626",85.75,22.25
"14627",85.85,22.25
"14628",85.95,22.25
"14629",86.05,22.25
